m_id,m_EffectLabel,m_EffectCategory,m_EffectAsset,m_SpawnMax,m_LoopEffect,m_Enemy,m_PossibleReverse,m_Color
114,COM_BUFF_LIGHT_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/RuneMaster/FxPS_Btl_RMSP_LIGHT.FxPS_Btl_RMSP_LIGHT,0,194,194,194,"[1.0, 1.0, 1.0]"
115,COM_BUFF_DARK_B,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/RuneMaster/FxPS_Btl_RMSP_DARK.FxPS_Btl_RMSP_DARK,0,194,194,194,"[1.0, 1.0, 1.0]"
116,PC_AXE_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordVertSlash_Single_Shot_A.Eff_Btl_PC_SwordVertSlash_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
117,PC_AXE_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordS_Single_Shot_A.Eff_Btl_PC_SwordS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
118,EFFECT_DAMY_00029,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/FxPS_Btl_ActSwordSlash_A.FxPS_Btl_ActSwordSlash_A,0,194,194,194,"[1.0, 1.0, 1.0]"
119,PC_BOW_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowS_Single_Shot_A.Eff_Btl_PC_BowS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
120,EFFECT_DAMY_00030,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/FxPS_Btl_bowhit_B.FxPS_Btl_bowhit_B,0,194,194,194,"[1.0, 1.0, 1.0]"
121,PC_BOW_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Bow/Eff_Btl_PC_BowRipple_Single_Shot_A.Eff_Btl_PC_BowRipple_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
122,PC_SPEAR_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearStrike_Single_Shot_A.Eff_Btl_PC_SpearStrike_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
123,PC_SPEAR_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/Eff_Btl_PC_SpearS_Single_Shot_A.Eff_Btl_PC_SpearS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
124,EFFECT_DAMY_00031,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/spear/FxPS_Btl_ActSpear_A.FxPS_Btl_ActSpear_A,0,194,194,194,"[1.0, 1.0, 1.0]"
125,PC_STAFF_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordVertSlash_Single_Shot_A.Eff_Btl_PC_SwordVertSlash_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
126,PC_STAFF_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/Eff_Btl_PC_StaffS_Single_Shot_A.Eff_Btl_PC_StaffS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
127,EFFECT_DAMY_00032,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Staff/FxPS_Btl_PcStaff_C.FxPS_Btl_PcStaff_C,4,194,194,194,"[1.0, 1.0, 1.0]"
128,PC_DAGGER_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerVertSlash_Single_Shot_A.Eff_Btl_PC_DaggerVertSlash_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
129,PC_DAGGER_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/Eff_Btl_PC_DaggerS_Single_Shot_A.Eff_Btl_PC_DaggerS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
130,EFFECT_DAMY_00033,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/dagger/FxPS_Btl_EneDagger_A.FxPS_Btl_EneDagger_A,0,194,194,194,"[1.0, 1.0, 1.0]"
131,EFFECT_DAMY_00034,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/Rod/FxPS_Btl_PCRodAttack_A.FxPS_Btl_PCRodAttack_A,0,194,194,194,"[1.0, 1.0, 1.0]"
132,PC_SWORD_ENFOCER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordVertSlash_Single_Shot_A.Eff_Btl_PC_SwordVertSlash_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
133,PC_SWORD_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/Eff_Btl_PC_SwordS_Single_Shot_A.Eff_Btl_PC_SwordS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
134,EFFECT_DAMY_00035,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/weapon/sword/FxPS_Btl_ActSwordSlash_A.FxPS_Btl_ActSwordSlash_A,0,194,194,194,"[1.0, 1.0, 1.0]"
135,COM_Luminesce,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Abilitystart_A.FxPS_Btl_Abilitystart_A,10,194,194,194,"[1.0, 1.0, 1.0]"
136,PC_GUARD_HIT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Guard/FxPS_Btl_Guard_B.FxPS_Btl_Guard_B,16,194,194,194,"[1.0, 1.0, 1.0]"
137,PC_REFLEC_HIT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Guard/FxPS_Btl_reflec_B.FxPS_Btl_reflec_B,4,194,194,194,"[1.0, 1.0, 1.0]"
138,PC_GREENHIT,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_GreeHit_A.FxPS_Btl_GreeHit_A,0,194,194,194,"[1.0, 1.0, 1.0]"
139,PC_COUNTER,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/COUNTER.COUNTER,4,194,194,194,"[1.0, 1.0, 1.0]"
140,BUFF_HIT_ATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/Eff_Btl_AttackUp_A.Eff_Btl_AttackUp_A,11,194,194,194,"[1.0, 1.0, 1.0]"
141,BUFF_HIT_MATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_AttackUp_B.FxPS_Btl_AttackUp_B,11,194,194,194,"[1.0, 1.0, 1.0]"
142,BUFF_HIT_DEFF,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_DeffenceUp_A.FxPS_Btl_DeffenceUp_A,11,194,194,194,"[1.0, 1.0, 1.0]"
143,BUFF_HIT_SPEED,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_SpeedUp_A.FxPS_Btl_SpeedUp_A,11,194,194,194,"[1.0, 1.0, 1.0]"
144,BUFF_HIT_CRITICAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_SatisfactionUp_A.FxPS_Btl_SatisfactionUp_A,11,194,194,194,"[1.0, 1.0, 1.0]"
145,DEBUFF_HIT_ATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/FxPS_Btl_AttackDown_A_KS.FxPS_Btl_AttackDown_A_KS,11,194,194,194,"[1.0, 1.0, 1.0]"
146,DEBUFF_HIT_ＭATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_AttackDown_B.FxPS_Btl_AttackDown_B,11,194,194,194,"[1.0, 1.0, 1.0]"
147,DEBUFF_HIT_DEFF,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/FxPS_Btl_DeffenceDown_A_KS.FxPS_Btl_DeffenceDown_A_KS,11,194,194,194,"[1.0, 1.0, 1.0]"
148,DEBUFF_HIT_SPEED,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/FxPS_Btl_SpeedDown_A_KS.FxPS_Btl_SpeedDown_A_KS,11,194,194,194,"[1.0, 1.0, 1.0]"
149,DEBUFF_HIT_CRITICAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/FxPS_Btl_SatisfactionDown_A_KS.FxPS_Btl_SatisfactionDown_A_KS,11,194,194,194,"[1.0, 1.0, 1.0]"
150,COM_HPRECOVERY_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_Com_HPRecoveryS_Single_Shot_A.Eff_Btl_Com_HPRecoveryS_Single_Shot_A,16,194,194,194,"[1.0, 1.0, 1.0]"
151,COM_SPRECOVERY_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Parameter/Eff_Btl_Com_SPRecoveryS_Single_Shot_A.Eff_Btl_Com_SPRecoveryS_Single_Shot_A,16,194,194,194,"[1.0, 1.0, 1.0]"
152,COM_BPRECOVERY_SINGLE_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_BPRecovery_A.FxPS_Btl_BPRecovery_A,16,194,194,194,"[1.0, 1.0, 1.0]"
153,COM_BOOST_1,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Btl_PC_Boost_Single_Loop_01_A.Eff_Btl_PC_Boost_Single_Loop_01_A,4,195,194,194,"[1.0, 1.0, 1.0]"
154,COM_BOOST_2,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Btl_PC_Boost_Single_Loop_02_A.Eff_Btl_PC_Boost_Single_Loop_02_A,4,195,194,194,"[1.0, 1.0, 1.0]"
155,COM_BOOST_3,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Btl_PC_Boost_Single_Loop_03_A.Eff_Btl_PC_Boost_Single_Loop_03_A,4,195,194,194,"[1.0, 1.0, 1.0]"
156,COM_BOOST_4,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Omen/Eff_Btl_PC_Boost_Single_Loop_04_A.Eff_Btl_PC_Boost_Single_Loop_04_A,4,195,194,194,"[1.0, 1.0, 1.0]"
157,COM_CONFUSE,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_DebuffConfuse_B.FxPS_Btl_DebuffConfuse_B,0,195,194,194,"[1.0, 1.0, 1.0]"
158,COM_DARKNESS,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_DebuffDarknes_A.FxPS_Btl_DebuffDarknes_A,8,195,194,194,"[1.0, 1.0, 1.0]"
159,COM_FEAR,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateFear_Single_Shot_A.Eff_Btl_Com_StateFear_Single_Shot_A,8,195,194,194,"[1.0, 1.0, 1.0]"
160,COM_POISEN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StatePoison_Single_Shot_A.Eff_Btl_Com_StatePoison_Single_Shot_A,16,195,194,194,"[1.0, 1.0, 1.0]"
161,COM_SLEEP,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateSleep_Single_Shot_A.Eff_Btl_Com_StateSleep_Single_Shot_A,16,195,194,194,"[1.0, 1.0, 1.0]"
162,ENEMY_BREAK_STUN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_DebuffBreak_A.FxPS_Btl_DebuffBreak_A,4,195,194,194,"[1.0, 1.0, 1.0]"
163,COM_SILENCE,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/State/Eff_Btl_Com_StateSilence_Single_Shot_A.Eff_Btl_Com_StateSilence_Single_Shot_A,8,195,194,194,"[1.0, 1.0, 1.0]"
164,ENEMY_STUN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_DebuffStan_A.FxPS_Btl_DebuffStan_A,8,195,194,194,"[1.0, 1.0, 1.0]"
165,EFFECT_DAMY_00036,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Yaiba_A.FxPS_Btl_Yaiba_A,0,194,194,194,"[1.0, 1.0, 1.0]"
166,EFFECT_DAMY_00037,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Yaiba_B.FxPS_Btl_Yaiba_B,0,194,194,194,"[1.0, 1.0, 1.0]"
167,EFFECT_DAMY_00038,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Yaiba_C.FxPS_Btl_Yaiba_C,0,194,194,194,"[1.0, 1.0, 1.0]"
168,EFFECT_DAMY_00039,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Yaiba_D.FxPS_Btl_Yaiba_D,0,194,194,194,"[1.0, 1.0, 1.0]"
169,COM_POISEN_BROWN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Poison_B.FxPS_Btl_Poison_B,0,195,194,194,"[1.0, 1.0, 1.0]"
170,COM_BOOST_3_2,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Boost_Blue.FxPS_Btl_Boost_Blue,0,195,194,194,"[1.0, 1.0, 1.0]"
171,COM_BOOST_GREEN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Boost_EX_Green.FxPS_Btl_Boost_EX_Green,0,195,194,194,"[1.0, 1.0, 1.0]"
172,COM_BOOST_RED,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Boost_EX_Red.FxPS_Btl_Boost_EX_Red,0,195,194,194,"[1.0, 1.0, 1.0]"
173,EFFECT_DAMY_00040,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_Item_A.FxPS_Btl_Item_A,4,194,194,194,"[1.0, 1.0, 1.0]"
174,EFFECT_DAMY_00041,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Ability/FxPS_Btl_RecoveryStart_A.FxPS_Btl_RecoveryStart_A,0,194,194,194,"[1.0, 1.0, 1.0]"
175,EVENT_EFFECT_CHEER,6,/Game/UI/Field/Particles/FxPS_UI_Cheer_A.FxPS_UI_Cheer_A,16,195,194,194,"[1.0, 1.0, 1.0]"
176,EVENT_EFFECT_SWEAT,6,/Game/UI/Field/Particles/FxPS_UI_Sweat_A.FxPS_UI_Sweat_A,16,195,194,194,"[1.0, 1.0, 1.0]"
177,EVENT_EFFECT_FAINT,6,/Game/UI/Field/Particles/FxPS_UI_Faint_A.FxPS_UI_Faint_A,16,195,194,194,"[1.0, 1.0, 1.0]"
178,EVENT_EFFECT_JOY,6,/Game/UI/Field/Particles/FxPS_UI_Joy_A.FxPS_UI_Joy_A,16,195,194,194,"[1.0, 1.0, 1.0]"
179,EVENT_EFFECT_SILENCE,6,/Game/UI/Field/Particles/FxPS_UI_Silence_A.FxPS_UI_Silence_A,16,195,194,194,"[1.0, 1.0, 1.0]"
180,EVENT_EFFECT_SLEEP,6,/Game/UI/Field/Particles/FxPS_UI_Sleep_A.FxPS_UI_Sleep_A,16,195,194,194,"[1.0, 1.0, 1.0]"
181,EVENT_EFFECT_SURPRISE,6,/Game/UI/Field/Particles/FxPS_UI_Surprise_A.FxPS_UI_Surprise_A,16,195,194,194,"[1.0, 1.0, 1.0]"
182,EMOTION_SAVE_LOOP,6,/Game/UI/Field/Particles/FxPS_UI_Silence_Save.FxPS_UI_Silence_Save,8,195,194,194,"[1.0, 1.0, 1.0]"
183,EMOTION_MAINMISSION_LOOP,6,/Game/UI/Field/Particles/FxPS_UI_Silence_MainMission.FxPS_UI_Silence_MainMission,6,195,194,194,"[1.0, 1.0, 1.0]"
184,EMOTION_SUBMISSION_LOOP,6,/Game/UI/Field/Particles/FxPS_UI_Silence_SubMission.FxPS_UI_Silence_SubMission,6,195,194,194,"[1.0, 1.0, 1.0]"
185,ENEMY_BREAK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Guard/Eff_Btl_Ene_BreakDown_Single_Shot_A.Eff_Btl_Ene_BreakDown_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
186,ENEMY_HIT_NORMAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Ene_NormalHitS_Single_Shot_A.Eff_Btl_Ene_NormalHitS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
187,ENEMY_HIT_WEAKNESS,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Ene_WeakHitS_Single_Shot_A.Eff_Btl_Ene_WeakHitS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
188,ENEMY_HIT_CRITICAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Ene_CriticalHitS_Single_Shot_A.Eff_Btl_Ene_CriticalHitS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
189,ENEMY_HIT_BREAK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Ene_BreakHitS_Single_Shot_A.Eff_Btl_Ene_BreakHitS_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
190,PC_HIT_NORMAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_PC_NormalHit_Single_Shot_A.Eff_Btl_PC_NormalHit_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
191,PC_HIT_WEAKNESS,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_PcWeakHit_A.FxPS_Btl_PcWeakHit_A,8,194,194,194,"[1.0, 1.0, 1.0]"
192,PC_HIT_CRITICAL,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_PC_CriticalHit_Single_Shot_A.Eff_Btl_PC_CriticalHit_Single_Shot_A,8,194,194,194,"[1.0, 1.0, 1.0]"
193,PC_HIT_BREAK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_PcBreakHit_A.FxPS_Btl_PcBreakHit_A,8,194,194,194,"[1.0, 1.0, 1.0]"
194,EVENT_EFFECT_SLASH_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_RUD_000000_A.FxPS_Eve_RUD_000000_A,1,194,194,194,"[1.0, 1.0, 1.0]"
195,EVENT_EFFECT_SLASH_PITCH,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_RUD_000010_A.FxPS_Eve_RUD_000010_A,1,194,194,194,"[1.0, 1.0, 1.0]"
196,EVENT_EFFECT_OUTSHOCK_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_RUD000020_A.FxPS_Eve_RUD000020_A,1,194,194,194,"[1.0, 1.0, 1.0]"
197,EVENT_EFFECT_THRUST,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA_000000_A.FxPS_Eve_SHA_000000_A,1,194,194,194,"[1.0, 1.0, 1.0]"
198,EVENT_EFFECT_OUTSHOCK_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA_000010_A.FxPS_Eve_SHA_000010_A,1,194,194,194,"[1.0, 1.0, 1.0]"
199,EVENT_EFFECT_EMITTER_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA000020_A.FxPS_Eve_SHA000020_A,1,194,194,194,"[1.0, 1.0, 1.0]"
200,EVENT_EFFECT_SMOKE_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA000030_A.FxPS_Eve_SHA000030_A,1,194,194,194,"[1.0, 1.0, 1.0]"
201,EVENT_EFFECT_SLASH_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_RUD_000000_AFlip.FxPS_Eve_RUD_000000_AFlip,5,194,194,194,"[1.0, 1.0, 1.0]"
202,EVENT_EFFECT_FIRE_BLUE_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_sacredfire_B.FxPS_Eve_sacredfire_B,1,194,194,194,"[1.0, 1.0, 1.0]"
203,EVENT_EFFECT_SMOKE_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_Morph_A.FxPS_Eve_Morph_A,1,194,194,194,"[1.0, 1.0, 1.0]"
204,EVENT_EFFECT_FIRE_BLUE_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_sacredfire_Red.FxPS_Eve_sacredfire_Red,1,194,194,194,"[1.0, 1.0, 1.0]"
205,EVENT_EFFECT_FIRE_PURPLE_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_sacredfire_purple.FxPS_Eve_sacredfire_purple,1,194,194,194,"[1.0, 1.0, 1.0]"
206,EVENT_EFFECT_FIRE_PURPLE_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_sacredfire_darkviolet.FxPS_Eve_sacredfire_darkviolet,1,194,194,194,"[1.0, 1.0, 1.0]"
207,EVENT_EFFECT_EMITTER_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA000120_A.FxPS_Eve_SHA000120_A,1,194,194,194,"[1.0, 1.0, 1.0]"
208,EVENT_EFFECT_EMITTER_C,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA000220_A.FxPS_Eve_SHA000220_A,1,194,194,194,"[1.0, 1.0, 1.0]"
209,EVENT_EFFECT_EMITTER_D,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_SHA000320_A.FxPS_Eve_SHA000320_A,1,194,194,194,"[1.0, 1.0, 1.0]"
210,EVENT_EFFECT_RING_A,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_GETJOB_A.FxPS_Eve_GETJOB_A,1,194,194,194,"[1.0, 1.0, 1.0]"
211,EVENT_EFFECT_RING_B,6,/Game/Effect/Resource/V1_0_0/Particles/Event/FxPS_Eve_GETJOB2_A.FxPS_Eve_GETJOB2_A,1,194,194,194,"[1.0, 1.0, 1.0]"
212,COM_HIT_CONFUSE,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_PcNormalHitConfuse_A.FxPS_Btl_PcNormalHitConfuse_A,0,194,194,194,"[1.0, 1.0, 1.0]"
213,COM_HIT_FEAR,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_FearHit_Single_Shot_A.Eff_Btl_Com_FearHit_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
214,COM_HIT_POISEN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_PoisonHit_Single_Shot_A.Eff_Btl_Com_PoisonHit_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
215,COM_HIT_WEAKNESS,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_PcNormalHitProstation_A.FxPS_Btl_PcNormalHitProstation_A,4,194,194,194,"[1.0, 1.0, 1.0]"
216,COM_HIT_SILENCE,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_SilenceHit_Single_Shot_A.Eff_Btl_Com_SilenceHit_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
217,COM_HIT_SLEEP,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/Eff_Btl_Com_SleepHit_Single_Shot_A.Eff_Btl_Com_SleepHit_Single_Shot_A,4,194,194,194,"[1.0, 1.0, 1.0]"
1252,COM_DARKNESSATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/HitEffect/FxPS_Btl_DarknessAttack_A.FxPS_Btl_DarknessAttack_A,4,194,194,194,"[1.0, 1.0, 1.0]"
218,EFFECT_DAMY_00042,6,/Game/Effect/Resource/V1_0_0/Particles/Env/FxPS_Env_AccesPoint_A.FxPS_Env_AccesPoint_A,8,195,194,194,"[1.0, 1.0, 1.0]"
219,Enemy_BITE_01,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBite_A.FxPS_Btl_EneBite_A,8,194,194,194,"[1.0, 1.0, 1.0]"
220,Enemy_BITE_02,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBite2_A.FxPS_Btl_EneBite2_A,8,194,194,194,"[1.0, 1.0, 1.0]"
221,Enemy_BITE_03,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBite3_A.FxPS_Btl_EneBite3_A,8,194,194,194,"[1.0, 1.0, 1.0]"
222,Enemy_BITE_POISEN,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EnePoisonBite_A.FxPS_Btl_EnePoisonBite_A,8,194,195,195,"[1.0, 1.0, 1.0]"
223,EFFECT_DAMY_00043,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneRush_A.FxPS_Btl_EneRush_A,0,194,195,195,"[1.0, 1.0, 1.0]"
224,ENEMY_SUDDENATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Ene_SuddenAttack_Single_Shot_A.Eff_Btl_Ene_SuddenAttack_Single_Shot_A,4,194,195,195,"[1.0, 1.0, 1.0]"
225,ENEMY_DOUBLESLAP,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/Eff_Btl_Ene_DoubleSlap_Single_Shot_A.Eff_Btl_Ene_DoubleSlap_Single_Shot_A,0,194,195,195,"[1.0, 1.0, 1.0]"
226,ENEMY_KAMAITATI,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneDiscipline_A.FxPS_Btl_EneDiscipline_A,1,194,195,195,"[1.0, 1.0, 1.0]"
227,ENEMY_DEAD_ZAKO_S,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneDeadWinpryS_A.FxPS_Btl_EneDeadWinpryS_A,4,194,195,195,"[1.0, 1.0, 1.0]"
228,ENEMY_NAGIHARAI,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneLargeSlash_B.FxPS_Btl_EneLargeSlash_B,1,194,195,195,"[1.0, 1.0, 1.0]"
229,ENEMY_BUFF_DEFF_SELF,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneDiffenceup_A.FxPS_Btl_EneDiffenceup_A,1,194,195,195,"[1.0, 1.0, 1.0]"
230,ENEMY_TRJ_NORMALATK1,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneSowrd_A.FxPS_Btl_EneSowrd_A,8,194,195,195,"[1.0, 1.0, 1.0]"
231,ENEMY_HIT_NORMALATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_Ene_RE_Sowrd_A.FxPS_Btl_Ene_RE_Sowrd_A,8,194,194,194,"[1.0, 1.0, 1.0]"
232,ENEMY_TRJ_BOWATK,6,/Game/Effect/Resource/V1_0_0/Particles/Btl/Enemy/FxPS_Btl_EneBow_A.FxPS_Btl_EneBow_A,8,194,195,194,"[1.0, 1.0, 1.0]"
