m_id,m_Category,m_Grade,m_DisplayOrder,m_HideAchieved,m_HideCondAchieved,m_HideAfterAquired,m_OpenCondAchieve,m_OpenCondQuest,m_OpenCondOther,m_Title,m_Description,m_ConditionID,m_AddInfluence,m_RewardType,m_RewardItemId,m_RewardItemNum,m_RewardOption0,m_LimitedTimeId,m_LimitedStartTimestamp,m_LimitedEndTimestamp,m_AfterAchieveLimitNum,m_LimitNumHide
492,2,1,22043,195,194,194,0,0,0,111712,116713,90462,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
493,2,2,22044,195,194,194,0,0,0,111713,116714,90463,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
494,2,1,22045,195,194,194,0,0,0,111714,116715,90464,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
495,2,2,22046,195,194,194,0,0,0,111715,116716,90465,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
496,2,1,22047,195,194,194,0,0,0,111716,116717,90466,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
497,2,2,22048,195,194,194,0,0,0,111717,116718,90467,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
498,2,1,22049,195,194,194,0,0,0,111718,116719,90468,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
499,2,2,22050,195,194,194,0,0,0,111719,116720,90469,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
500,2,1,22051,195,194,194,0,0,0,111720,116721,90470,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
501,2,2,22052,195,194,194,0,0,0,111721,116722,90471,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
502,2,1,22053,195,194,194,0,0,0,111722,116723,90472,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
503,2,2,22054,195,194,194,0,0,0,111723,116724,90473,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
504,2,1,22055,195,194,194,0,0,0,111724,116725,90474,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
505,2,2,22056,195,194,194,0,0,0,111725,116726,90475,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
506,2,1,22057,195,194,194,0,0,0,111726,116727,90476,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
507,2,2,22058,195,194,194,0,0,0,111727,116728,90477,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
508,2,1,22059,195,194,194,0,0,0,111728,116729,90478,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
509,2,2,22060,195,194,194,0,0,0,111729,116730,90479,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
510,2,1,22061,195,194,194,0,0,0,111730,116731,90480,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
511,2,2,22062,195,194,194,0,0,0,111731,116732,90481,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
512,2,1,22063,195,194,194,0,0,0,111732,116733,90482,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
513,2,2,22064,195,194,194,0,0,0,111733,116734,90483,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
514,2,1,22065,195,194,194,0,0,0,111734,116735,90484,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
515,2,2,22066,195,194,194,0,0,0,111735,116736,90485,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
516,2,1,22067,195,194,194,0,0,0,111736,116737,90486,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
517,2,2,22068,195,194,194,0,0,0,111737,116738,90487,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
518,2,1,22069,195,194,194,0,0,0,111738,116739,90488,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
519,2,2,22070,195,194,194,0,0,0,111739,116740,90489,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
520,2,1,22071,195,194,194,0,0,0,111740,116741,90490,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
521,2,2,22072,195,194,194,0,0,0,111741,116742,90491,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
522,2,1,22073,195,194,194,0,0,0,111742,116743,90492,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
523,2,2,22074,195,194,194,0,0,0,111743,116744,90493,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
524,2,1,22075,195,194,194,0,0,0,111744,116745,90494,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
525,2,2,22076,195,194,194,0,0,0,111745,116746,90495,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
526,2,1,22077,195,194,194,0,0,0,111746,116747,90496,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
527,2,2,22078,195,194,194,0,0,0,111747,116748,90497,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
531,2,2,22082,195,194,194,0,0,0,111751,116752,90501,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
533,2,2,22084,195,194,194,0,0,0,111753,116754,90503,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
534,2,1,22085,195,194,194,0,0,0,111754,116755,90504,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
535,2,2,22086,195,194,194,0,0,0,111755,116756,90505,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
536,2,1,22087,195,194,194,0,0,0,111756,116757,90506,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
537,2,2,22088,195,194,194,0,0,0,111757,116758,90507,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
538,2,1,22089,195,194,194,0,0,0,111758,116759,90508,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
539,2,2,22090,195,194,194,0,0,0,111759,116760,90509,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
540,2,1,22091,195,194,194,0,0,0,111760,116761,90510,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
541,2,2,22092,195,194,194,0,0,0,111761,116762,90511,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
542,2,1,22093,195,194,194,0,0,0,111762,116763,90512,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
543,2,2,22094,195,194,194,0,0,0,111763,116764,90513,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
544,2,1,22095,195,194,194,0,0,0,111764,116765,90514,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
545,2,2,22096,195,194,194,0,0,0,111765,116766,90515,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
546,2,1,22097,195,194,194,0,0,0,111766,116767,90516,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
547,2,2,22098,195,194,194,0,0,0,111767,116768,90517,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
548,2,1,22099,195,194,194,0,0,0,111768,116769,90518,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
549,2,2,22100,195,194,194,0,0,0,111769,116770,90519,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
550,2,1,22101,195,194,194,0,0,0,111770,116771,90520,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
551,2,2,22102,195,194,194,0,0,0,111771,116772,90521,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
552,2,1,22103,195,194,194,0,0,0,111772,116773,90522,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
553,2,2,22104,195,194,194,0,0,0,111773,116774,90523,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
554,2,1,22105,195,194,194,0,0,0,111774,116775,90524,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
555,2,2,22106,195,194,194,0,0,0,111775,116776,90525,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
556,2,1,22107,195,194,194,0,0,0,111776,116777,90526,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
557,2,2,22108,195,194,194,0,0,0,111777,116778,90527,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
558,2,1,22109,195,194,194,0,0,0,111778,116779,90528,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
559,2,2,22110,195,194,194,0,0,0,111779,116780,90529,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
560,2,1,22111,195,194,194,0,0,0,111780,116781,90530,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
561,2,2,22112,195,194,194,0,0,0,111781,116782,90531,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
562,2,1,22113,195,194,194,0,0,0,111782,116783,90532,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
563,2,2,22114,195,194,194,0,0,0,111783,116784,90533,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
564,2,1,22115,195,194,194,0,0,0,111784,116785,90534,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
565,2,2,22116,195,194,194,0,0,0,111785,116786,90535,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
566,2,1,22117,195,194,194,0,0,0,111786,116787,90536,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
567,2,2,22118,195,194,194,0,0,0,111787,116788,90537,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
874,2,1,22119,195,194,194,0,0,0,120519,120531,90851,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
875,2,2,22120,195,194,194,0,0,0,120520,120532,90852,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
876,2,1,22121,195,194,194,0,0,0,120521,120533,90853,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
877,2,2,22122,195,194,194,0,0,0,120522,120534,90854,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
878,2,1,22123,195,194,194,0,0,0,120523,120535,90855,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
879,2,2,22124,195,194,194,0,0,0,120524,120536,90856,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
880,2,1,22125,195,194,194,0,0,0,120525,120537,90857,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
881,2,2,22126,195,194,194,0,0,0,120526,120538,90858,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
882,2,1,22127,195,194,194,0,0,0,120527,120539,90859,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
883,2,2,22128,195,194,194,0,0,0,120528,120540,90860,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13220,2,1,22129,195,194,194,0,0,0,121021,121030,103441,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13221,2,2,22130,195,194,194,0,0,0,121022,121031,103442,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13222,2,1,22131,195,194,194,0,0,0,121023,121032,103443,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13223,2,2,22132,195,194,194,0,0,0,121024,121033,103444,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13224,2,1,22133,195,194,194,0,0,0,121025,121034,103445,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13225,2,2,22134,195,194,194,0,0,0,121026,121035,103446,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13226,2,1,22135,195,194,194,0,0,0,121027,121036,103447,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13227,2,2,22136,195,194,194,0,0,0,121028,121037,103448,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13229,2,1,22137,195,194,194,0,0,0,121039,121043,103460,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13230,2,2,22138,195,194,194,0,0,0,121040,121044,103461,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13231,2,1,22139,195,194,194,0,0,0,121041,121045,103462,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13232,2,2,22140,195,194,194,0,0,0,121042,121046,103463,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13389,2,1,22141,194,194,194,0,2186010,0,121357,121407,103725,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13390,2,2,22142,194,194,194,0,2186010,0,121358,121408,103726,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13391,2,1,22143,194,194,194,0,2186010,0,121359,121409,103727,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[5, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13392,2,2,22144,194,194,194,0,2186010,0,121360,121410,103728,"[2, 2, 2]","[230, 240, 0, 0]","[50372, 50225, 0, 0]","[5, 1, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13393,2,1,22145,194,194,194,0,2186010,0,121361,121411,103729,"[2, 2, 2]","[230, 0, 0, 0]","[50372, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13394,2,2,22146,194,194,194,0,2186010,0,121362,121412,103730,"[2, 2, 2]","[230, 240, 0, 0]","[50372, 50223, 0, 0]","[10, 5, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13285,2,1,22147,195,194,194,0,0,0,121151,121159,103533,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13286,2,2,22148,195,194,194,0,0,0,121152,121160,103534,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13287,2,1,22149,195,194,194,0,0,0,121153,121161,103535,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13288,2,2,22150,195,194,194,0,0,0,121154,121162,103536,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13289,2,1,22151,195,194,194,0,0,0,121155,121163,103537,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13290,2,2,22152,195,194,194,0,0,0,121156,121164,103538,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13291,2,1,22153,195,194,194,0,0,0,121157,121165,103539,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13292,2,2,22154,195,194,194,0,0,0,121158,121166,103540,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13312,2,1,22155,195,194,194,0,0,0,121205,121222,103581,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13313,2,2,22156,195,194,194,0,0,0,121206,121223,103582,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13314,2,1,22157,195,194,194,0,0,0,121207,121224,103583,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13315,2,2,22158,195,194,194,0,0,0,121208,121225,103584,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13316,2,1,22159,195,194,194,0,0,0,121209,121226,103585,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13317,2,2,22160,195,194,194,0,0,0,121210,121227,103586,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13318,2,1,22161,195,194,194,0,0,0,121211,121228,103587,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13319,2,2,22162,195,194,194,0,0,0,121212,121229,103588,"[0, 5, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]","[2, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13320,2,3,24001,195,194,194,0,0,0,121213,121230,103567,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13321,2,3,24002,195,194,194,0,0,0,121214,121231,103568,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13322,2,3,24003,195,194,194,0,0,0,121215,121232,103569,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13323,2,3,24004,195,194,194,0,0,0,121216,121233,103570,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13324,2,3,24005,195,194,194,0,0,0,121217,121234,103571,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13325,2,3,24006,195,194,194,0,0,0,121218,121235,103572,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13326,2,3,24007,195,194,194,0,0,0,121219,121236,103573,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13327,2,3,24008,195,194,194,0,0,0,121220,121237,103574,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13370,2,3,24009,195,194,194,0,0,0,121321,121322,103655,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
13355,2,3,25001,195,194,194,0,0,0,121291,121292,103639,"[5, 5, 5]","[100, 0, 0, 0]","[0, 0, 0, 0]","[10, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
8001,2,3,28000,195,194,194,0,2186010,0,121363,121413,103731,"[0, 0, 0]","[100, 230, 0, 0]","[0, 50372, 0, 0]","[100, 30, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
8002,2,3,28001,195,194,194,8001,0,0,121364,121414,103732,"[0, 0, 0]","[100, 230, 0, 0]","[0, 50372, 0, 0]","[100, 30, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
9000,1,3,14000,195,194,194,0,0,0,121335,121336,99000,"[100, 100, 100]","[260, 0, 0, 0]","[30695, 0, 0, 0]","[1, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
9001,2,3,29001,195,194,194,0,0,0,120301,120309,99001,"[100, 100, 100]","[100, 0, 0, 0]","[0, 0, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
9002,2,3,29002,195,194,194,0,0,0,120302,120310,99002,"[100, 100, 100]","[100, 0, 0, 0]","[0, 0, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
9003,2,3,29003,195,194,194,0,0,0,120303,120311,99003,"[100, 100, 100]","[100, 0, 0, 0]","[0, 0, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
9004,2,3,29004,195,194,194,0,0,0,120304,120312,99004,"[100, 100, 100]","[100, 0, 0, 0]","[0, 0, 0, 0]","[100, 0, 0, 0]","[0, 0, 0, 0]",0,0,0,0,194
