m_id,m_Version,m_Name,m_MapID,m_ReturnMapID,m_ReturnPathActorName,m_ReturnDir,m_Kind,m_PlayBGM,m_SoundCueID,m_Skip,m_MapLoadWait,m_IgnoreCharaGroups,m_ForceObjectId
301,Boss/B04_00,EvB04_00_00a,46,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
302,Boss/B04_00,EvB04_00_00b,56,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
303,Boss/B04_00,EvB04_00_00c,77,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
429,Boss/B04_00,EvB04_00_01a,56,56,Snw_T_1A1_06,3,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
304,Boss/B04_00,EvB04_00_02a,21,21,Spawn1,1,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
305,Boss/B04_00,EvB04_00_03a,259,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
306,Boss/B04_00,EvB04_00_04a,259,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
307,Boss/B04_00,EvB04_00_05a,259,25,Sea_D_1B1_03,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
308,Boss/B04_00,EvB04_00_06a,259,0,,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
430,Boss/B04_00,EvB04_00_06b,25,25,Sea_D_1B1_01,3,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
309,Boss/B04_00,EvB04_00_07a,259,21,Spawn1,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
436,Boss/B04_00,EvB04_00_07b,2010,25,Sea_D_1B1_03,0,9,0,"[4010, 0, 0, 0, 0, 0, 0, 0]",0,194,"[12, 0, 0, 0]",0
499,Boss/B04_00,EvB04_00_ShipFlag_001,21,24,Spawn0,2,9,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[12, 0, 0, 0]",0
500,Boss/B04_00,EvB04_00_ShipFlag_002,24,21,Spawn1,0,9,0,"[0, 0, 0, 0, 0, 0, 0, 0]",0,194,"[12, 0, 0, 0]",0
311,Boss/B04_01,EvB04_01_01a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
312,Boss/B04_01,EvB04_01_01b,260,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
313,Boss/B04_01,EvB04_01_02a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
438,Boss/B04_01,EvB04_01_02b,14,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
439,Boss/B04_01,EvB04_01_02c,11,11,Clf_D_3B1_02,1,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
314,Boss/B04_01,EvB04_01_03a,11,11,Clf_D_3B1_03,3,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
315,Boss/B04_01,EvB04_01_04a,6,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
316,Boss/B04_01,EvB04_01_05a,6,6,Clf_D_1B1_01,2,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
317,Boss/B04_01,EvB04_01_06a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
318,Boss/B04_01,EvB04_01_07a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
319,Boss/B04_01,EvB04_01_08a,260,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
440,Boss/B04_01,EvB04_01_08b,2010,2,Hotel0,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
320,Boss/B04_01,EvB04_01_09a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
321,Boss/B04_01,EvB04_01_09b,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
322,Boss/B04_01,EvB04_01_10a,11,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
323,Boss/B04_01,EvB04_01_10b,14,0,,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
324,Boss/B04_01,EvB04_01_10c,260,2,Hotel0,0,9,0,"[4011, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
326,Boss/B04_02,EvB04_02_01a,260,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
327,Boss/B04_02,EvB04_02_01b,2010,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6251,Boss/B04_02,EvB04_02_01c,260,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
328,Boss/B04_02,EvB04_02_02a,11,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
329,Boss/B04_02,EvB04_02_03a,11,11,Spawn10,2,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
330,Boss/B04_02,EvB04_02_04a,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6212,Boss/B04_02,EvB04_02_04b,20100,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
331,Boss/B04_02,EvB04_02_05a,2006,9,Clf_D_2B1_01,2,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
332,Boss/B04_02,EvB04_02_06a,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
333,Boss/B04_02,EvB04_02_07a,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
334,Boss/B04_02,EvB04_02_08a,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6201,Boss/B04_02,EvB04_02_08b,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
435,Boss/B04_02,EvB04_02_08c,9,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
335,Boss/B04_02,EvB04_02_09a,11,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
336,Boss/B04_02,EvB04_02_09b,260,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
337,Boss/B04_02,EvB04_02_10a,2010,4,Prison1,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
431,Boss/B04_02,EvB04_02_10b,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6252,Boss/B04_02,EvB04_02_10c,2010,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6253,Boss/B04_02,EvB04_02_10d,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
442,Boss/B04_02,EvB04_02_10e,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
451,Boss/B04_02,EvB04_02_10f,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
452,Boss/B04_02,EvB04_02_10g,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
453,Boss/B04_02,EvB04_02_10h,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
454,Boss/B04_02,EvB04_02_10i,4,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6202,Boss/B04_02,EvB04_02_11a,172,0,,0,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6203,Boss/B04_02,EvB04_02_12a,3,3,House8,3,9,0,"[4012, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
338,Boss/B04_03,EvB04_03_01a,20100,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
450,Boss/B04_03,EvB04_03_01b,2010,0,,0,9,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
339,Boss/B04_03,EvB04_03_02a,260,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
340,Boss/B04_03,EvB04_03_02b,13,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
341,Boss/B04_03,EvB04_03_03a,172,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
342,Boss/B04_03,EvB04_03_04a,3,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
343,Boss/B04_03,EvB04_03_04b,3,3,House8,3,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
345,Boss/B04_03,EvB04_03_06a,72,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
346,Boss/B04_03,EvB04_03_07a,72,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
347,Boss/B04_03,EvB04_03_08a,72,72,Rvr_T_1A1_01,3,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
348,Boss/B04_03,EvB04_03_09a,76,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
349,Boss/B04_03,EvB04_03_10a,76,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
350,Boss/B04_03,EvB04_03_11a,72,0,,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
351,Boss/B04_03,EvB04_03_11b,124,72,Hotel1,0,9,0,"[4013, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 23, 0, 0]",0
352,Boss/B04_04,EvB04_04_01a,124,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6247,Boss/B04_04,EvB04_04_01b,20100,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6254,Boss/B04_04,EvB04_04_01c,2010,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
353,Boss/B04_04,EvB04_04_02a,26,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
354,Boss/B04_04,EvB04_04_03a,26,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
355,Boss/B04_04,EvB04_04_04a,26,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
356,Boss/B04_04,EvB04_04_05a,26,26,Dst_T_1A1_02,2,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
357,Boss/B04_04,EvB04_04_06a,26,26,Dst_T_1A1_04,2,9,0,"[4014, 3067, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
358,Boss/B04_04,EvB04_04_07a,26,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6236,Boss/B04_04,EvB04_04_07b,2007,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
359,Boss/B04_04,EvB04_04_08a,2007,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
360,Boss/B04_04,EvB04_04_08b,2007,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
361,Boss/B04_04,EvB04_04_09a,124,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
362,Boss/B04_04,EvB04_04_10a,2007,0,,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
363,Boss/B04_04,EvB04_04_10b,172,26,Hotel0,0,9,0,"[4014, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
364,Boss/B04_05,EvB04_05_01a,3,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
365,Boss/B04_05,EvB04_05_02a,20100,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
428,Boss/B04_05,EvB04_05_02b,2011,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
433,Boss/B04_05,EvB04_05_02c,38,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
366,Boss/B04_05,EvB04_05_03a,2011,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
367,Boss/B04_05,EvB04_05_04a,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
368,Boss/B04_05,EvB04_05_04b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
432,Boss/B04_05,EvB04_05_04c,38,38,Mnt_D_1A1_02,3,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
369,Boss/B04_05,EvB04_05_05a,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
370,Boss/B04_05,EvB04_05_05b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
371,Boss/B04_05,EvB04_05_05c,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
372,Boss/B04_05,EvB04_05_05d,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
373,Boss/B04_05,EvB04_05_05e,39,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
374,Boss/B04_05,EvB04_05_06a,39,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
375,Boss/B04_05,EvB04_05_06b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
376,Boss/B04_05,EvB04_05_06c,2009,39,Mnt_D_1B1_02,2,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
377,Boss/B04_05,EvB04_05_07a,40,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
378,Boss/B04_05,EvB04_05_08a,40,40,Mnt_D_1C1_03,1,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
379,Boss/B04_05,EvB04_05_08b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
380,Boss/B04_05,EvB04_05_08c,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
381,Boss/B04_05,EvB04_05_09a,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
382,Boss/B04_05,EvB04_05_09b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
383,Boss/B04_05,EvB04_05_10a,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
384,Boss/B04_05,EvB04_05_10b,2009,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
434,Boss/B04_05,EvB04_05_10c,2010,0,,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
385,Boss/B04_05,EvB04_05_11a,128,37,Spawn1,0,9,0,"[4015, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
386,Boss/B04_06,EvB04_06_01a,2,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6237,Boss/B04_06,EvB04_06_01b,12,2,Bar0,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
387,Boss/B04_06,EvB04_06_02a,3,3,House8,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
388,Boss/B04_06,EvB04_06_03a,56,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
389,Boss/B04_06,EvB04_06_03b,256,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
390,Boss/B04_06,EvB04_06_04a,49,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
391,Boss/B04_06,EvB04_06_04b,12,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
392,Boss/B04_06,EvB04_06_05a,256,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
393,Boss/B04_06,EvB04_06_05b,256,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
394,Boss/B04_06,EvB04_06_05c,56,58,Spawn0,2,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
395,Boss/B04_06,EvB04_06_06a,2,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
396,Boss/B04_06,EvB04_06_07a,2,2,Clf_T_1A1_06,3,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
397,Boss/B04_06,EvB04_06_08a,13,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
398,Boss/B04_06,EvB04_06_08b,11,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,195,"[12, 0, 0, 0]",0
399,Boss/B04_06,EvB04_06_08c,11,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
400,Boss/B04_06,EvB04_06_08d,11,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,195,"[12, 0, 0, 0]",0
6204,Boss/B04_06,EvB04_06_08e,11,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,195,"[12, 0, 0, 0]",0
6205,Boss/B04_06,EvB04_06_09a,260,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6206,Boss/B04_06,EvB04_06_09b,2,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6207,Boss/B04_06,EvB04_06_09c,172,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6208,Boss/B04_06,EvB04_06_09d,3,3,House8,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6238,Boss/B04_06,EvB04_06_09e,3,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6239,Boss/B04_06,EvB04_06_09f,26,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6240,Boss/B04_06,EvB04_06_09g,2007,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6241,Boss/B04_06,EvB04_06_09h,39,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6242,Boss/B04_06,EvB04_06_09i,40,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6243,Boss/B04_06,EvB04_06_09j,2009,0,,0,9,0,"[4016, 4013, 4014, 4015, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6244,Boss/B04_06,EvB04_06_09k,2010,0,,0,9,0,"[4016, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
443,Boss/B04_07,EvB04_07_00a,3,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
401,Boss/B04_07,EvB04_07_01a,172,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
441,Boss/B04_07,EvB04_07_01b,2010,0,,0,9,0,"[0, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
402,Boss/B04_07,EvB04_07_02a,172,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
403,Boss/B04_07,EvB04_07_02b,172,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
444,Boss/B04_07,EvB04_07_02c,11,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
404,Boss/B04_07,EvB04_07_03a,2,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
405,Boss/B04_07,EvB04_07_03b,260,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
406,Boss/B04_07,EvB04_07_03c,1,1,Clf_F_1A1_06,2,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
407,Boss/B04_07,EvB04_07_04a,76,76,Spawn1,2,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
408,Boss/B04_07,EvB04_07_05a,123,123,Rvr_D_2A1_01,3,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
409,Boss/B04_07,EvB04_07_06a,124,124,Rvr_D_2B1_01,1,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
410,Boss/B04_07,EvB04_07_07a,124,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
411,Boss/B04_07,EvB04_07_08a,124,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
412,Boss/B04_07,EvB04_07_09a,260,0,,0,9,0,"[4017, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
413,Boss/B04_07,EvB04_07_10a,10,3,House8,0,9,0,"[4017, 4018, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
414,Boss/B04_08,EvB04_08_01a,3,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6209,Boss/B04_08,EvB04_08_01b,2010,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6210,Boss/B04_08,EvB04_08_01c,3,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
415,Boss/B04_08,EvB04_08_02a,20100,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
416,Boss/B04_08,EvB04_08_03a,11,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
417,Boss/B04_08,EvB04_08_03b,10,10,Clf_D_3A1_01,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
418,Boss/B04_08,EvB04_08_04a,11,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
419,Boss/B04_08,EvB04_08_05a,11,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
420,Boss/B04_08,EvB04_08_05b,14,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
421,Boss/B04_08,EvB04_08_05c,11,11,Spawn12,1,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
422,Boss/B04_08,EvB04_08_06a,260,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
424,Boss/B04_08,EvB04_08_07a,260,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
6245,Boss/B04_08,EvB04_08_07b,260,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
425,Boss/B04_08,EvB04_08_08a,260,0,,0,9,0,"[4018, 0, 0, 0, 0, 0, 0, 0]",1,194,"[12, 0, 0, 0]",0
