m_id,m_PartVoiceID,m_voiceId,m_gametext
38634,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Have you done your research?', '', '', '', '', '', '', '', '', '', '', '']"
36720,2426,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Anxiety is the drink of choice\nin this town.', '', '', '', '', '', '', '', '', '', '', '']"
36721,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's been a series of\ndisturbing incidents recently."", '', '', '', '', '', '', '', '', '', '', '']"
36722,1101,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Townspeople are missing,\nthe priest was killed...', '', '', '', '', '', '', '', '', '', '', '']"
36723,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I suppose this all started...', '', '', '', '', '', '', '', '', '', '', '']"
36724,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['After the hero Tytos died.', '', '', '', '', '', '', '', '', '', '', '']"
36644,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Rinyuu as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37016,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Phina as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37017,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Monaris as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37018,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Miza as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37019,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Tarset as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37020,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Dmitri as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37021,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Tygan as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37022,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Josef as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37023,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Timov as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37024,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Sazantos as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
37025,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Report Rondo as the ringleader?', '', '', '', '', '', '', '', '', '', '', '']"
36686,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Chosen One,\nhow fares the investigation?', '', '', '', '', '', '', '', '', '', '', '']"
36687,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Chosen One,\npray share what you know.', '', '', '', '', '', '', '', '', '', '', '']"
36690,0,"[70849, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Chosen One,\nI've been waiting for you."", '', '', '', '', '', '', '', '', '', '', '']"
36691,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You remember me, yes?', '', '', '', '', '', '', '', '', '', '', '']"
36692,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['About the talk with the pontiff...', '', '', '', '', '', '', '', '', '', '', '']"
36693,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Daddy is dearest of all to me!', '', '', '', '', '', '', '', '', '', '', '']"
36694,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['He buys me flowers every year\nfor my birthday.', '', '', '', '', '', '', '', '', '', '', '']"
36695,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Different flowers each year,\nand always so beautiful...', '', '', '', '', '', '', '', '', '', '', '']"
36696,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'd smell the flowers and\nknow how much father loved me."", '', '', '', '', '', '', '', '', '', '', '']"
36709,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please stay in the cathedral today.', '', '', '', '', '', '', '', '', '', '', '']"
36710,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I will...perform this one's last rites."", '', '', '', '', '', '', '', '', '', '', '']"
272,1000,"[60134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...Oh, it's you."", '', '', '', '', '', '', '', '', '', '', '']"
273,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's been a while, hasn't it?"", '', '', '', '', '', '', '', '', '', '', '']"
274,1028,"[60158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['To tell the truth...\nWe could use your help again.', '', '', '', '', '', '', '', '', '', '', '']"
275,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What do you say?', '', '', '', '', '', '', '', '', '', '', '']"
484,1035,"[17009, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This is Lady Herminia's property!\nNo one shall pass!"", '', '', '', '', '', '', '', '', '', '', '']"
485,0,"[16998, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The last time I was here,\nCaptain Tristan collapsed.', '', '', '', '', '', '', '', '', '', '', '']"
486,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""He survived, but he still\nhasn't regained consciousness..."", '', '', '', '', '', '', '', '', '', '', '']"
487,0,"[17011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...Do you know anything about that?', '', '', '', '', '', '', '', '', '', '', '']"
467,1008,"[16528, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['My heart is all aflutter...\nWould you care to join me?', '', '', '', '', '', '', '', '', '', '', '']"
468,1007,"[16601, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Taviani, that bastard...\nHow dare he refuse the lady's wine."", '', '', '', '', '', '', '', '', '', '', '']"
469,1092,"[16600, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['That young man, on the other hand...\nHe was very brave. Bargello, was it?', '', '', '', '', '', '', '', '', '', '', '']"
472,1011,"[16615, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I came all the way from Riven,\nbut it was worth it...', '', '', '', '', '', '', '', '', '', '', '']"
473,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I never thought such pleasure\ncould exist in this world...', '', '', '', '', '', '', '', '', '', '', '']"
475,1026,"[16669, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You're looking for Bargello?"", '', '', '', '', '', '', '', '', '', '', '']"
476,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['That brave young man left the\nmanse not too long ago.', '', '', '', '', '', '', '', '', '', '', '']"
514,1016,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We have received your testimony\nand will pass it on to the church.', '', '', '', '', '', '', '', '', '', '', '']"
515,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We reserved lodgings in Theatropolis,\nso please rest there.', '', '', '', '', '', '', '', '', '', '', '']"
516,1028,"[73522, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There was a fire at the garrison,\nbut it's been put out.\nWe're investigating the cause."", '', '', '', '', '', '', '', '', '', '', '']"
517,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['...Unfortunately, no survivors have been\nfound and the cause is currently unknown.', '', '', '', '', '', '', '', '', '', '', '']"
518,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The area is off-limits until the investigation\nis complete. Pray leave us be.', '', '', '', '', '', '', '', '', '', '', '']"
557,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Return to Rippletide?', '', '', '', '', '', '', '', '', '', '', '']"
558,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Return', '', '', '', '', '', '', '', '', '', '', '']"
559,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Remain', '', '', '', '', '', '', '', '', '', '', '']"
498,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['That woman is cursed with wealth.', '', '', '', '', '', '', '', '', '', '', '']"
463,1030,"[60123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Guests are prohibited from\ngoing beyond this point.', '', '', '', '', '', '', '', '', '', '', '']"
464,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please enjoy the festivities.', '', '', '', '', '', '', '', '', '', '', '']"
465,1007,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Everyone, remember the\nfaces of the guests!', '', '', '', '', '', '', '', '', '', '', '']"
466,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Don't let anyone but\ninvited guests through!"", '', '', '', '', '', '', '', '', '', '', '']"
479,0,"[17034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Stop!\nThis is the residence of Lady Herminia.', '', '', '', '', '', '', '', '', '', '', '']"
480,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You need permission to enter.\nBegone at once!', '', '', '', '', '', '', '', '', '', '', '']"
483,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It might be wise to leave...', '', '', '', '', '', '', '', '', '', '', '']"
332,1024,"[16959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is the garrison of the Knights Ardante.\nIf you have no business, please leave.', '', '', '', '', '', '', '', '', '', '', '']"
333,1000,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Do you have an invitation\nfrom Lady Herminia?', '', '', '', '', '', '', '', '', '', '', '']"
358,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Only invited guests may enter.', '', '', '', '', '', '', '', '', '', '', '']"
495,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You should probably stay out...', '', '', '', '', '', '', '', '', '', '', '']"
331,1020,"[16970, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What business have you\nwith the Knights Ardante?', '', '', '', '', '', '', '', '', '', '', '']"
329,0,"[16506, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['This is the private estate\nof Master Auguste.', '', '', '', '', '', '', '', '', '', '', '']"
330,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If you have no business\nhere, begone.', '', '', '', '', '', '', '', '', '', '', '']"
560,1007,"[60400, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['What the hell are you doing?\nGet out of here!', '', '', '', '', '', '', '', '', '', '', '']"
477,1029,"[60381, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You wretched witch...\nYou'll pay for this..."", '', '', '', '', '', '', '', '', '', '', '']"
413,1007,"[15967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This is Master Rosso's house.\nIf you have no business here, get out!"", '', '', '', '', '', '', '', '', '', '', '']"
512,1004,"[60529, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Please deliver the certificate to the\nKnights Ardante garrison in the Flatlands.', '', '', '', '', '', '', '', '', '', '', '']"
513,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'll continue to delay the\nresearch to buy time."", '', '', '', '', '', '', '', '', '', '', '']"
344,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""This town's under the dominion of the\nOrder o' the Sacred Flame. Maybe ye\nseen the cathedral they're puttin' up?"", '', '', '', '', '', '', '', '', '', '', '']"
345,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Shows ye the kind o' influence the\nHero has 'round these parts..."", '', '', '', '', '', '', '', '', '', '', '']"
346,0,"[78876, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""...Ah.\nBut ye didn't hear that from me, o' course."", '', '', '', '', '', '', '', '', '', '', '']"
347,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If the ""Scarlet Wings"" got wind of this,\nI shudder to think o\' what they\'d do...', '', '', '', '', '', '', '', '', '', '', '']"
342,0,"[78921, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Fancy a chat with your drink, friend?', '', '', '', '', '', '', '', '', '', '', '']"
343,0,"[78909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['A traveler, ye say?\nWelcome to Emberglow.', '', '', '', '', '', '', '', '', '', '', '']"
36570,0,"[16475, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['How rude! You think you can just\nwalk up to a noble like that?', '', '', '', '', '', '', '', '', '', '', '']"
36571,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You'll dampen my pre-theatre spirits!"", '', '', '', '', '', '', '', '', '', '', '']"
36582,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['It seems that the\nring maidens have set a barrier...', '', '', '', '', '', '', '', '', '', '', '']"
37374,1002,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The path leading to the Cave of Origin\nis off-limits to all but those authorized!', '', '', '', '', '', '', '', '', '', '', '']"
37375,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Pray leave this place!', '', '', '', '', '', '', '', '', '', '', '']"
36546,1036,"[17105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You are not allowed in the castle!\nLeave this place at once!', '', '', '', '', '', '', '', '', '', '', '']"
36547,1036,"[17116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You are not allowed in the castle!\nLeave this place at once!', '', '', '', '', '', '', '', '', '', '', '']"
36548,1036,"[17116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['You are not allowed in the castle!\nLeave this place at once!', '', '', '', '', '', '', '', '', '', '', '']"
36549,1022,"[17117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The castle is undergoing restoration.\nPlease leave this place.', '', '', '', '', '', '', '', '', '', '', '']"
37262,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""A crowd is gathering around LeRuiz's store.\nDoesn't look like we can get in this way..."", '', '', '', '', '', '', '', '', '', '', '']"
36307,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We should meet up with El...', '', '', '', '', '', '', '', '', '', '', '']"
36568,1012,"[16354, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Come on, now! Parting is tough,\nbut we're done for today."", '', '', '', '', '', '', '', '', '', '', '']"
36569,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I hope you'll come again! The next\nshow will be just as impressive!"", '', '', '', '', '', '', '', '', '', '', '']"
295,1037,"[16609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Sorry, but we're full.\nCome again, will you?"", '', '', '', '', '', '', '', '', '', '', '']"
36542,1037,"[16609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's no performance today.\nPray come back another time."", '', '', '', '', '', '', '', '', '', '', '']"
37130,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Withdraw from Castle Edoras?\n*If you withdraw, the three generals\nyou defeated will return.', '', '', '', '', '', '', '', '', '', '', '']"
36543,2289,"[17037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""<clan_name>!\nWe'll take care of this one!"", '', '', '', '', '', '', '', '', '', '', '']"
36682,0,"[17037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""You'll find King Pardis\nin the throne room."", '', '', '', '', '', '', '', '', '', '', '']"
36683,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['<clan_name>!\nWe leave it to you!', '', '', '', '', '', '', '', '', '', '', '']"
36684,1013,"[17047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""We fought valiantly,\nbut it wasn't enough..."", '', '', '', '', '', '', '', '', '', '', '']"
36685,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['They are strong.\nPlease be careful.', '', '', '', '', '', '', '', '', '', '', '']"
36673,1027,"[61447, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Richard...\nMy friends...', '', '', '', '', '', '', '', '', '', '', '']"
36674,1037,"[61456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Let us go!\nWe must slay King Pardis!', '', '', '', '', '', '', '', '', '', '', '']"
36678,1058,"[61583, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Looks like you're okay.\nSeems I messed this one up..."", '', '', '', '', '', '', '', '', '', '', '']"
36679,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""It's just a scratch. A little rest\nand I'll be back on my feet."", '', '', '', '', '', '', '', '', '', '', '']"
36680,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Go ahead, but don't\ndo anything rash!"", '', '', '', '', '', '', '', '', '', '', '']"
36663,1028,"[61494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Wait! There is something I must tell you,\n<clan_name>.', '', '', '', '', '', '', '', '', '', '', '']"
36668,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""We've defeated General Krauser, but\nthe king has three personal generals."", '', '', '', '', '', '', '', '', '', '', '']"
36669,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['If we pursue the king, they\nwill certainly come for us.', '', '', '', '', '', '', '', '', '', '', '']"
36670,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Either we defeat the generals first,\nor we seek the king straight out.', '', '', '', '', '', '', '', '', '', '', '']"
36675,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I leave the decision to you.', '', '', '', '', '', '', '', '', '', '', '']"
36676,1060,"[61525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['That is all I have to say.\nWould you like to hear once more?', '', '', '', '', '', '', '', '', '', '', '']"
36677,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Hear it again?', '', '', '', '', '', '', '', '', '', '', '']"
36671,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Let us march!\nFor our nation, and for Orsterra!', '', '', '', '', '', '', '', '', '', '', '']"
37212,1028,"[61494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['There is something you must know,\ntravelers of <clan_name>.', '', '', '', '', '', '', '', '', '', '', '']"
36672,1020,"[61609, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Prince Richard has gone\nahead with his troops.', '', '', '', '', '', '', '', '', '', '', '']"
36661,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I intend to regroup my\nforces and then move in.', '', '', '', '', '', '', '', '', '', '', '']"
36662,1065,"[61652, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Travelers of <clan_name>,\npray keep Her Highness safe!', '', '', '', '', '', '', '', '', '', '', '']"
602,1036,"[17033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I am sorry.', '', '', '', '', '', '', '', '', '', '', '']"
603,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I will not allow you to pass\nwithout the king's permission."", '', '', '', '', '', '', '', '', '', '', '']"
606,1036,"[17033, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I am sorry.', '', '', '', '', '', '', '', '', '', '', '']"
607,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I cannot allow you to pass.', '', '', '', '', '', '', '', '', '', '', '']"
36335,1008,"[16931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's a bridge being built up ahead."", '', '', '', '', '', '', '', '', '', '', '']"
36336,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['They say it will take years to complete.\nI hope it turns out well.', '', '', '', '', '', '', '', '', '', '', '']"
36578,1000,"[60956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We are the ring maidens...', '', '', '', '', '', '', '', '', '', '', '']"
36579,1011,"[60966, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We shall protect the four\ndivine rings with our lives...', '', '', '', '', '', '', '', '', '', '', '']"
36580,1000,"[60986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We are the ring maidens...', '', '', '', '', '', '', '', '', '', '', '']"
36581,1011,"[60996, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We shall protect the four\ndivine rings with our lives...', '', '', '', '', '', '', '', '', '', '', '']"
555,0,"[16973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will prepare for departure.\nMay the Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
556,0,"[16931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Is that so...? Pray return\nwhenever you're ready to depart."", '', '', '', '', '', '', '', '', '', '', '']"
552,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Where will you travel?', '', '', '', '', '', '', '', '', '', '', '']"
553,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Nowhere', '', '', '', '', '', '', '', '', '', '', '']"
554,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['The Isle of Orsa', '', '', '', '', '', '', '', '', '', '', '']"
37137,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Grandport Coast', '', '', '', '', '', '', '', '', '', '', '']"
37607,0,"[16962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We can depart whenever\nyou are ready.', '', '', '', '', '', '', '', '', '', '', '']"
37608,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We can set sail\nnow if you wish.', '', '', '', '', '', '', '', '', '', '', '']"
37609,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Where will you travel?', '', '', '', '', '', '', '', '', '', '', '']"
37610,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Nowhere', '', '', '', '', '', '', '', '', '', '', '']"
37611,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Rippletide', '', '', '', '', '', '', '', '', '', '', '']"
37612,0,"[16973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I will prepare for departure.\nMay the Flame light your path.', '', '', '', '', '', '', '', '', '', '', '']"
37613,0,"[16931, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Is that so...? Pray return\nwhenever you're ready to depart."", '', '', '', '', '', '', '', '', '', '', '']"
550,0,"[16962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Are you ready?', '', '', '', '', '', '', '', '', '', '', '']"
551,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We can depart whenever\nyou are ready.', '', '', '', '', '', '', '', '', '', '', '']"
37133,0,"[16973, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I've been briefed on the situation.\nI will take you to Grandport Coast."", '', '', '', '', '', '', '', '', '', '', '']"
36223,1008,"[15486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Madam, did you hear? After the\nprincess is wed, we are going to war!', '', '', '', '', '', '', '', '', '', '', '']"
36524,1008,"[15486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I cannot believe Lord Mahrez is dead!\nOh, poor Elrica!', '', '', '', '', '', '', '', '', '', '', '']"
36525,1008,"[15486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Poor Elrica!\nThe heavens are so cruel...', '', '', '', '', '', '', '', '', '', '', '']"
36526,1101,"[15487, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['W-war, they say!?\nWhatever shall become of us!?', '', '', '', '', '', '', '', '', '', '', '']"
36657,1011,"[15510, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""I'm so relieved that\nAlaune has been crowned."", '', '', '', '', '', '', '', '', '', '', '']"
36224,1008,"[15801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Really? That's terrible..."", '', '', '', '', '', '', '', '', '', '', '']"
36528,1027,"[15805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I heard the culprit was caught,\nbut no one knows the details.', '', '', '', '', '', '', '', '', '', '', '']"
36529,1008,"[15801, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['I hope the people who tried to\nsave Elrica are okay...', '', '', '', '', '', '', '', '', '', '', '']"
36530,1027,"[15805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""There's nothing we can do except\nwatch and await the fate of this nation."", '', '', '', '', '', '', '', '', '', '', '']"
36658,1011,"[15794, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Alaune is strong despite\nall she has endured.', '', '', '', '', '', '', '', '', '', '', '']"
36659,0,"[17037, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Cragspear has been conquered.\nAs of now, the citizens put up no\nresistance.', '', '', '', '', '', '', '', '', '', '', '']"
36660,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['We will do everything in our power\nto keep the people of Riven\nsafe from the fires of war!', '', '', '', '', '', '', '', '', '', '', '']"
36566,1000,"[16336, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[""Welcome to our theatre!\nI'm Dorteau, the manager."", '', '', '', '', '', '', '', '', '', '', '']"
36567,0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Now come!\nThe show is about to begin!', '', '', '', '', '', '', '', '', '', '', '']"
503,1008,"[60565, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","['Could you go check on Velnorte?', '', '', '', '', '', '', '', '', '', '', '']"
