m_id,m_PoisonX,m_PoisonY,m_BleedX,m_BleedY,m_SilenceX,m_SilenceY,m_SleepX,m_SleepY,m_PalalysisX,m_PalalysisY,m_FearX,m_FearY,m_WasteX,m_WasteY,m_DarknessX,m_DarknessY,m_HeadacheX,m_HeadacheY,m_EnergyDrainX,m_EnergyDrainY,m_RegenerateX,m_RegenerateY,m_ProvokeX,m_ProvokeY,m_CounterX,m_CounterY,m_InterceptX,m_InterceptY,m_PerfectInterceptScale,m_BreakX,m_BreakY,m_CountDownX,m_CountDownY
20271,60.0,280.0,100.0,210.0,0.0,0.0,105.0,270.0,-30.0,50.0,0.0,0.0,0.0,0.0,85.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,310.0,0.0,0.0
10168,80.0,260.0,15.0,100.0,0.0,0.0,40.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
10169,70.0,600.0,50.0,400.0,0.0,0.0,60.0,510.0,40.0,250.0,0.0,0.0,0.0,0.0,35.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,550.0,0.0,0.0
10170,10.0,220.0,20.0,140.0,0.0,0.0,40.0,250.0,0.0,50.0,0.0,0.0,0.0,0.0,40.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,250.0,0.0,0.0
10171,70.0,550.0,50.0,400.0,0.0,0.0,130.0,530.0,40.0,250.0,0.0,0.0,0.0,0.0,110.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,550.0,0.0,0.0
10172,70.0,300.0,300.0,200.0,320.0,195.0,240.0,335.0,40.0,100.0,0.0,0.0,0.0,0.0,220.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,180.0,330.0,0.0,0.0
10173,70.0,300.0,130.0,380.0,320.0,195.0,250.0,315.0,40.0,100.0,0.0,0.0,0.0,0.0,290.0,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,275.0,300.0,0.0,0.0
10174,70.0,550.0,100.0,400.0,0.0,0.0,110.0,490.0,40.0,250.0,0.0,0.0,0.0,0.0,110.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,100.0,550.0,0.0,0.0
10175,100.0,180.0,135.0,120.0,0.0,0.0,180.0,155.0,-20.0,50.0,0.0,0.0,0.0,0.0,120.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,125.0,170.0,0.0,0.0
10176,25.0,500.0,5.0,450.0,0.0,0.0,40.0,550.0,-10.0,240.0,0.0,0.0,0.0,0.0,35.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,570.0,0.0,0.0
20279,0.0,230.0,80.0,120.0,0.0,0.0,110.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,100.0,210.0,0.0,0.0
10179,-30.0,540.0,-40.0,460.0,0.0,0.0,0.0,580.0,-60.0,300.0,0.0,0.0,0.0,0.0,-30.0,530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000238418579,-50.0,560.0,0.0,0.0
20290,120.0,520.0,240.0,360.0,0.0,0.0,280.0,480.0,0.0,180.0,0.0,0.0,0.0,0.0,250.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,250.0,480.0,0.0,0.0
20291,120.0,580.0,220.0,400.0,0.0,0.0,160.0,510.0,0.0,280.0,0.0,0.0,0.0,0.0,150.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,550.0,60.0,-110.0
20292,120.0,520.0,210.0,360.0,0.0,0.0,120.0,510.0,0.0,280.0,0.0,0.0,0.0,0.0,120.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,550.0,0.0,0.0
20295,50.0,500.0,80.0,400.0,0.0,0.0,100.0,510.0,50.0,300.0,0.0,0.0,0.0,0.0,80.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,50.0,520.0,0.0,-10.0
20296,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.5,10.0,250.0,0.0,0.0
20297,20.0,400.0,20.0,400.0,0.0,0.0,20.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,570.0,0.0,0.0
20299,0.0,450.0,0.0,380.0,0.0,0.0,25.0,500.0,0.0,200.0,0.0,0.0,0.0,0.0,20.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,510.0,0.0,0.0
20001,80.0,130.0,30.0,-30.0,0.0,0.0,30.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20002,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,0.0,0.0
20003,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,180.0,0.0,0.0
20004,30.0,350.0,0.0,155.0,0.0,0.0,-20.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0
20005,80.0,130.0,30.0,-30.0,0.0,0.0,30.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20006,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,0.0,0.0
20007,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,180.0,0.0,0.0
20008,30.0,350.0,0.0,155.0,0.0,0.0,-20.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0
20009,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20010,50.0,150.0,50.0,30.0,0.0,0.0,20.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,130.0,0.0,0.0
20011,60.0,150.0,50.0,-60.0,0.0,0.0,70.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20012,30.0,200.0,20.0,10.0,0.0,0.0,40.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,130.0,0.0,0.0
20013,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20014,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,150.0,0.0,0.0
20015,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20016,60.0,160.0,40.0,-30.0,0.0,0.0,40.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20017,30.0,270.0,-15.0,120.0,0.0,0.0,-20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,0.0
20018,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
20019,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20020,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20021,30.0,270.0,-15.0,120.0,0.0,0.0,-20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,240.0,0.0,0.0
20022,60.0,290.0,25.0,110.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,250.0,0.0,0.0
20023,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20024,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20025,20.0,230.0,20.0,120.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20026,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20027,20.0,230.0,20.0,120.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20028,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20029,20.0,230.0,20.0,120.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20030,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20031,20.0,230.0,20.0,120.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20032,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20033,130.0,320.0,115.0,160.0,0.0,0.0,80.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,280.0,0.0,0.0
20034,130.0,320.0,115.0,160.0,0.0,0.0,80.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,120.0,280.0,0.0,0.0
20035,60.0,240.0,0.0,130.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.0,230.0,0.0,0.0
20036,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
20037,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20038,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20039,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20040,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20041,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20042,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20043,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20044,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20045,90.0,200.0,80.0,30.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20046,80.0,130.0,30.0,-30.0,0.0,0.0,30.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20047,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.30000001192092896,-10.0,200.0,0.0,0.0
20048,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
20049,60.0,160.0,40.0,-30.0,0.0,0.0,40.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,100.0,0.0,0.0
20050,30.0,350.0,0.0,155.0,0.0,0.0,-20.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,290.0,0.0,0.0
20051,70.0,290.0,40.0,120.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,290.0,0.0,0.0
20052,90.0,200.0,80.0,30.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20053,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
20054,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20055,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20056,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20057,120.0,165.0,100.0,-30.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,130.0,0.0,0.0
20058,60.0,260.0,0.0,90.0,0.0,0.0,10.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,260.0,0.0,0.0
20059,30.0,200.0,0.0,50.0,0.0,0.0,-20.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20060,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20061,60.0,250.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20062,60.0,250.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20063,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20064,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20065,60.0,250.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20066,60.0,250.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20067,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20068,130.0,285.0,90.0,170.0,0.0,0.0,70.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,290.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,300.0,0.0,0.0
20069,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,200.0,0.0,0.0
20070,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
20071,90.0,200.0,80.0,30.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20072,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20073,60.0,230.0,-10.0,80.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,200.0,0.0,0.0
20074,80.0,250.0,40.0,130.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-10.0,280.0,0.0,0.0
20075,90.0,200.0,80.0,30.0,0.0,0.0,50.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,160.0,0.0,0.0
20076,55.0,180.0,45.0,10.0,0.0,0.0,40.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,150.0,0.0,0.0
20077,0.0,290.0,-30.0,160.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,280.0,0.0,0.0
20078,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
20079,0.0,290.0,0.0,160.0,0.0,0.0,25.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,280.0,0.0,0.0
20080,20.0,230.0,20.0,100.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,210.0,0.0,0.0
20081,0.0,290.0,-30.0,160.0,0.0,0.0,10.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-30.0,280.0,0.0,0.0
20082,30.0,200.0,0.0,30.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,140.0,0.0,0.0
