m_id,m_FieldTex,m_BattleTex,m_EventTex,m_UniTextureID,m_AttachEffect,m_MaterialParamsChangeID,m_VoiceEffectID
2047,Npc/ChrTX_Chd_NPC_Fst_YF/ChrTX_Chd_NPC_Fst_YF_N,Npc/ChrTX_Chd_NPC_Fst_YF/ChrTX_Chd_NPC_Fst_YF_B,,0,0,0,0
2051,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_N,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_B,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_E,0,0,0,0
2052,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_N,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_B,,0,0,0,0
2053,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
2054,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_b/ChrTX_Chd_NPC_Cmn_Bnd_b_B,,0,0,0,0
2055,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_N,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_B,Npc/ChrTX_Chd_NPC_Dst_Mch/ChrTX_Chd_NPC_Dst_Mch_E,0,0,0,0
2056,Chs/P006/ChrTX_Chd_NPC_P006_14_N,Chs/P006/ChrTX_Chd_NPC_P006_14_B,,0,0,0,0
2057,Bos/B01/ChrTX_Chd_NPC_B01_018_N,Bos/B01/ChrTX_Chd_NPC_B01_018_B,,0,0,0,0
2058,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YF/ChrTX_Chd_NPC_Cmn_Nbl_YF_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YF/ChrTX_Chd_NPC_Cmn_Nbl_YF_B,,0,0,0,0
2059,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_AM/ChrTX_Chd_NPC_Cmn_Nbl_AM_B,,0,0,0,0
2060,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_YM/ChrTX_Chd_NPC_Cmn_Nbl_YM_B,,0,0,0,0
5066,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SF/ChrTX_Chd_NPC_Cmn_Nbl_SF_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SF/ChrTX_Chd_NPC_Cmn_Nbl_SF_B,,0,0,0,0
5067,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2061,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_N,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_B,,0,0,0,0
2062,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,,0,0,0,0
2063,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_N,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_B,,0,0,0,0
2064,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_N,Npc/ChrTX_Chd_NPC_Pln_SF/ChrTX_Chd_NPC_Pln_SF_B,,0,0,0,0
2065,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_N,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_B,,0,0,0,0
2066,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_N,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_B,,0,0,0,0
2067,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_B,,0,0,0,0
2068,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
2069,Chs/P007/ChrTX_Chd_NPC_P007_09_N,Chs/P007/ChrTX_Chd_NPC_P007_09_B,,0,0,0,0
2070,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
2071,Chs/P008/ChrTX_Chd_NPC_P008_01_N,Chs/P008/ChrTX_Chd_NPC_P008_01_B,,0,0,0,0
2072,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_N,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_B,,0,0,0,0
50122,Npc/ChrTX_Chd_NPC_Mnt_CF/ChrTX_Chd_NPC_Mnt_CF_N,,,0,0,0,0
50123,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_N,Npc/ChrTX_Chd_NPC_Mnt_SM/ChrTX_Chd_NPC_Mnt_SM_B,,0,0,0,0
50124,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_N,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_B,,0,0,0,0
50125,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_N,Npc/ChrTX_Chd_NPC_Mnt_YM/ChrTX_Chd_NPC_Mnt_YM_B,,0,0,0,0
50126,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_N,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_B,,0,0,0,0
2073,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,,0,0,0,0
2074,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_N,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_B,,0,0,0,0
2075,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_N,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_B,,0,0,0,0
50127,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_N,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_B,,0,0,0,0
50128,Npc/ChrTX_Chd_NPC_Cmn_Bar_F/ChrTX_Chd_NPC_Cmn_Bar_F_N,Npc/ChrTX_Chd_NPC_Cmn_Bar_F/ChrTX_Chd_NPC_Cmn_Bar_F_B,,0,0,0,0
50129,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_N,Npc/ChrTX_Chd_NPC_Cmn_Dnc_a/ChrTX_Chd_NPC_Cmn_Dnc_a_B,,0,0,0,0
2081,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_N,Npc/ChrTX_Chd_NPC_Cmn_Phm/ChrTX_Chd_NPC_Cmn_Phm_B,,0,0,0,0
2082,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
2083,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_N,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_B,,0,0,0,0
2084,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_b/ChrTX_Chd_NPC_Cmn_Hnt_M_b_N,Npc/ChrTX_Chd_NPC_Cmn_Hnt_M_b/ChrTX_Chd_NPC_Cmn_Hnt_M_b_B,,0,0,0,0
2085,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
2086,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_N,Npc/ChrTX_Chd_NPC_Pln_YM/ChrTX_Chd_NPC_Pln_YM_B,,0,0,0,0
2091,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_B,,0,0,0,0
2092,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
2093,Chs/P010/ChrTX_Chd_NPC_P010_03_N,,,0,0,0,0
2094,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
2095,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_N,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_B,,0,0,0,0
2096,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_N,Npc/ChrTX_Chd_NPC_Snw_Sld_a/ChrTX_Chd_NPC_Snw_Sld_a_B,,0,0,0,0
2097,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
2098,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_E,0,0,0,0
2099,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_E,0,0,0,0
2100,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_N,Npc/ChrTX_Chd_NPC_Cmn_Gtl/ChrTX_Chd_NPC_Cmn_Gtl_B,,0,0,0,0
2101,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_N,Npc/ChrTX_Chd_NPC_Snw_SM/ChrTX_Chd_NPC_Snw_SM_B,,0,0,0,0
2102,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_N,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_B,,0,0,0,0
2103,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_N,Npc/ChrTX_Chd_NPC_Snw_Sld/ChrTX_Chd_NPC_Snw_Sld_B,,0,0,0,0
2104,Chs/P010/ChrTX_Chd_NPC_P010_14_N,Chs/P010/ChrTX_Chd_NPC_P010_14_B,,0,0,0,0
2108,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_N,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_B,,0,0,0,0
2109,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_N,Npc/ChrTX_Chd_NPC_Pln_Sld_a/ChrTX_Chd_NPC_Pln_Sld_a_B,,0,0,0,0
2110,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
5001,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
5002,Npc/ChrTX_Chd_NPC_Pln_CM/ChrTX_Chd_NPC_Pln_CM_N,,,0,0,0,0
5003,Npc/ChrTX_Chd_NPC_Fst_CM/ChrTX_Chd_NPC_Fst_CM_N,,,0,0,0,0
5004,Npc/ChrTX_Chd_NPC_Pln_CF/ChrTX_Chd_NPC_Pln_CF_N,,,0,0,0,0
5005,Chs/P011/ChrTX_Chd_NPC_P011_08_N,Chs/P011/ChrTX_Chd_NPC_P011_08_B,,0,0,0,0
2111,Chs/P012/ChrTX_Chd_NPC_P012_01_N,Chs/P012/ChrTX_Chd_NPC_P012_01_B,,0,0,0,0
2112,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2113,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2114,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_N,Npc/ChrTX_Chd_NPC_Fst_SM/ChrTX_Chd_NPC_Fst_SM_B,,0,0,0,0
2115,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_N,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_B,,0,0,0,0
2116,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_N,Npc/ChrTX_Chd_NPC_Fst_Sld/ChrTX_Chd_NPC_Fst_Sld_B,,0,0,0,0
2121,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_N,Npc/ChrTX_Chd_NPC_Clf_Sld/ChrTX_Chd_NPC_Clf_Sld_B,,0,0,0,0
2122,Npc/ChrTX_Chd_NPC_Cmn_Grd_a/ChrTX_Chd_NPC_Cmn_Grd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Grd_a/ChrTX_Chd_NPC_Cmn_Grd_a_B,,0,0,0,0
2123,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_N,Npc/ChrTX_Chd_NPC_Clf_SM/ChrTX_Chd_NPC_Clf_SM_B,,0,0,0,0
2124,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_N,Npc/ChrTX_Chd_NPC_Clf_YF/ChrTX_Chd_NPC_Clf_YF_B,,0,0,0,0
2125,Chs/P013/ChrTX_Chd_NPC_P013_03_N,Chs/P013/ChrTX_Chd_NPC_P013_03_B,,0,0,0,0
2130,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_N,Npc/ChrTX_Chd_NPC_Clf_YM/ChrTX_Chd_NPC_Clf_YM_B,,0,0,0,0
2131,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_N,Npc/ChrTX_Chd_NPC_Fst_Mch/ChrTX_Chd_NPC_Fst_Mch_B,,0,0,0,0
2132,Chs/P014/ChrTX_Chd_NPC_P014_02_N,Chs/P014/ChrTX_Chd_NPC_P014_02_B,,0,0,0,0
2133,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_N,Npc/ChrTX_Chd_NPC_Fst_YM/ChrTX_Chd_NPC_Fst_YM_B,,0,0,0,0
2134,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2135,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_N,Npc/ChrTX_Chd_NPC_Fst_Sld_a/ChrTX_Chd_NPC_Fst_Sld_a_B,,0,0,0,0
2141,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_N,Npc/ChrTX_Chd_NPC_Pln_Mch/ChrTX_Chd_NPC_Pln_Mch_B,,0,0,0,0
2142,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_Mch/ChrTX_Chd_NPC_Cmn_Nbl_Mch_B,,0,0,0,0
2143,Chs/P015/ChrTX_Chd_NPC_P015_03_N,Chs/P015/ChrTX_Chd_NPC_P015_03_B,,0,0,0,0
2144,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_N,Npc/ChrTX_Chd_NPC_Pln_SM/ChrTX_Chd_NPC_Pln_SM_B,,0,0,0,0
2145,Chs/P015/ChrTX_Chd_NPC_P015_05_N,Chs/P015/ChrTX_Chd_NPC_P015_05_B,,0,0,0,0
5037,Chs/P015/ChrTX_Chd_NPC_P015_05_N,Chs/P015/ChrTX_Chd_NPC_P015_05_B,,0,0,0,0
5038,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
5039,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_N,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_B,,0,0,0,0
2161,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_N,Npc/ChrTX_Chd_NPC_Sea_YM/ChrTX_Chd_NPC_Sea_YM_B,,0,0,0,0
2162,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2163,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2164,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_N,Npc/ChrTX_Chd_NPC_Cmn_Prt/ChrTX_Chd_NPC_Cmn_Prt_B,,0,0,0,0
2165,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_N,Npc/ChrTX_Chd_NPC_Cmn_Mnr/ChrTX_Chd_NPC_Cmn_Mnr_B,,0,0,0,0
2166,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_B,,0,0,0,0
2167,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_N,Npc/ChrTX_Chd_NPC_Sea_YF/ChrTX_Chd_NPC_Sea_YF_B,,0,0,0,0
2168,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_N,Npc/ChrTX_Chd_NPC_Sea_SF/ChrTX_Chd_NPC_Sea_SF_B,,0,0,0,0
2169,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_N,Npc/ChrTX_Chd_NPC_Sea_SM/ChrTX_Chd_NPC_Sea_SM_B,,0,0,0,0
2171,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_N,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_B,,0,0,0,0
2172,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_N,Npc/ChrTX_Chd_NPC_Cmn_Nbl_SM/ChrTX_Chd_NPC_Cmn_Nbl_SM_B,,0,0,0,0
2173,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_N,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_B,,0,0,0,0
2174,Chs/P018/ChrTX_Chd_NPC_P018_04_N,Chs/P018/ChrTX_Chd_NPC_P018_04_B,,0,0,0,0
2175,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_N,Npc/ChrTX_Chd_NPC_Dst_Sld_b/ChrTX_Chd_NPC_Dst_Sld_b_B,,0,0,0,0
2176,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_N,Npc/ChrTX_Chd_NPC_Dst_YF/ChrTX_Chd_NPC_Dst_YF_B,,0,0,0,0
2177,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_N,Npc/ChrTX_Chd_NPC_Dst_Sld_a/ChrTX_Chd_NPC_Dst_Sld_a_B,,0,0,0,0
2178,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_N,Npc/ChrTX_Chd_NPC_Cmn_ThfLdr/ChrTX_Chd_NPC_Cmn_ThfLdr_B,,0,0,0,0
2179,Npc/ChrTX_Chd_NPC_Dst_Sld/ChrTX_Chd_NPC_Dst_Sld_N,Npc/ChrTX_Chd_NPC_Dst_Sld/ChrTX_Chd_NPC_Dst_Sld_B,,0,0,0,0
2180,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
5040,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_N,Npc/ChrTX_Chd_NPC_Mnt_YF/ChrTX_Chd_NPC_Mnt_YF_B,,0,0,0,0
5041,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd/ChrTX_Chd_NPC_Cmn_Bnd_B,,0,0,0,0
5042,Npc/ChrTX_Chd_NPC_Cmn_Grd/ChrTX_Chd_NPC_Cmn_Grd_N,Npc/ChrTX_Chd_NPC_Cmn_Grd/ChrTX_Chd_NPC_Cmn_Grd_B,,0,0,0,0
5043,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_N,Npc/ChrTX_Chd_NPC_Cmn_Bnd_a/ChrTX_Chd_NPC_Cmn_Bnd_a_B,,0,0,0,0
5044,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_N,Npc/ChrTX_Chd_NPC_Mnt_Mch/ChrTX_Chd_NPC_Mnt_Mch_B,,0,0,0,0
5045,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_N,Npc/ChrTX_Chd_NPC_Mnt_Sld_a/ChrTX_Chd_NPC_Mnt_Sld_a_B,,0,0,0,0
5046,Chs/P019/ChrTX_Chd_NPC_P019_07_N,Chs/P019/ChrTX_Chd_NPC_P019_07_B,Chs/P019/ChrTX_Chd_NPC_P019_07_E,0,0,0,0
5047,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_N,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_B,Npc/ChrTX_Chd_NPC_Cmn_MysM/ChrTX_Chd_NPC_Cmn_MysM_E,0,0,0,0
5048,Npc/ChrTX_Chd_NPC_Mnt_Sld/ChrTX_Chd_NPC_Mnt_Sld_N,Npc/ChrTX_Chd_NPC_Mnt_Sld/ChrTX_Chd_NPC_Mnt_Sld_B,,0,0,0,0
2190,Chs/P019/ChrTX_Chd_NPC_P019_10_N,,,0,0,0,0
5050,Chs/P020/ChrTX_Chd_NPC_P020_02_N,Chs/P020/ChrTX_Chd_NPC_P020_02_B,,0,0,0,0
5051,Chs/P020/ChrTX_Chd_NPC_P020_03_N,,,0,0,0,0
5052,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_N,Npc/ChrTX_Chd_NPC_Cmn_Bar/ChrTX_Chd_NPC_Cmn_Bar_B,,0,0,0,0
5053,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_N,Npc/ChrTX_Chd_NPC_Rvr_Mch/ChrTX_Chd_NPC_Rvr_Mch_B,,0,0,0,0
5054,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_N,Npc/ChrTX_Chd_NPC_Rvr_SM/ChrTX_Chd_NPC_Rvr_SM_B,,0,0,0,0
5055,Npc/ChrTX_Chd_NPC_Rvr_YM/ChrTX_Chd_NPC_Rvr_YM_N,Npc/ChrTX_Chd_NPC_Rvr_YM/ChrTX_Chd_NPC_Rvr_YM_B,,0,0,0,0
5056,Npc/ChrTX_Chd_NPC_Rvr_SF/ChrTX_Chd_NPC_Rvr_SF_N,Npc/ChrTX_Chd_NPC_Rvr_SF/ChrTX_Chd_NPC_Rvr_SF_B,,0,0,0,0
5057,Bos/B04/ChrTX_Chd_NPC_B04_022_N,Bos/B04/ChrTX_Chd_NPC_B04_022_B,,0,0,0,0
5058,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_N,Npc/ChrTX_Chd_NPC_Snw_Mch/ChrTX_Chd_NPC_Snw_Mch_B,,0,0,0,0
2201,Npc/ChrTX_Chd_NPC_Clf_Mch_a/ChrTX_Chd_NPC_Clf_Mch_a_N,Npc/ChrTX_Chd_NPC_Clf_Mch_a/ChrTX_Chd_NPC_Clf_Mch_a_B,,0,0,0,0
