m_id,m_SoundLabel,m_Category,m_Usage,m_Sheet,m_Loop,m_PlayMax,m_FadeI,m_FadeO,m_Priority
12559,VO_BAT_ENCOUNT_ENM_TTSSEA_M_A,1,3,1001,194,1,0.0,0.0,0
12560,VO_BAT_ENCOUNT_ENM_UCNSEA_M_A,1,3,1001,194,1,0.0,0.0,0
12561,VO_BAT_ENCOUNT_ENM_WBRFST,1,3,1001,194,1,0.0,0.0,0
12562,VO_BAT_ENCOUNT_ENM_WHLSEA_M_A,1,3,1001,194,1,0.0,0.0,0
12563,VO_BAT_ENCOUNT_ENM_WISP,1,3,1001,194,1,0.0,0.0,0
12564,VO_BAT_ENCOUNT_ENM_WLFSNW_L_A,1,3,1001,194,1,0.0,0.0,0
12565,VO_BAT_ENCOUNT_ENM_WLFSNW_S_A,1,3,1001,194,1,0.0,0.0,0
12566,VO_BAT_ENCOUNT_ENM_WODFST_M_A,1,3,1001,194,1,0.0,0.0,0
12567,VO_BAT_ENCOUNT_ENM_WRMDST_L_A,1,3,1001,194,1,0.0,0.0,0
12568,VO_BAT_ENCOUNT_ENM_WSLMNT_M_A,1,3,1001,194,1,0.0,0.0,0
12569,VO_BAT_ENCOUNT_ENM_WSPRVR_S_A,1,3,1001,194,1,0.0,0.0,0
12570,VO_BAT_ENCOUNT_ENM_YAKMNT_M_A,1,3,1001,194,1,0.0,0.0,0
12571,VO_BAT_ENCOUNT_ENM_YNGCLF_S_A,1,3,1001,194,1,0.0,0.0,0
281,se_env_map_wood1,1,4,1003,194,1,0.0,0.0,0
282,se_env_map_wood2,1,4,1003,194,1,0.0,0.0,0
283,se_env_map_wind3,1,4,1003,194,1,0.0,0.0,0
284,se_env_map_wind4,1,4,1003,194,1,0.0,0.0,0
285,se_env_map_wind_panstreo,1,4,1003,194,1,0.0,0.0,0
286,se_env_map_mountwind_panstreo,1,4,1003,194,1,0.0,0.0,0
287,se_env_map_cliffla_wind,1,4,1003,194,1,0.0,0.0,0
288,se_env_map_woodwind_panstreo,1,4,1003,194,1,0.0,0.0,0
289,se_env_map_cavewind01,1,4,1003,194,1,0.0,0.0,0
290,se_env_map_cavewind02,1,4,1003,194,1,0.0,0.0,0
291,se_env_map_sandfall,1,4,1003,194,1,0.0,0.0,0
292,se_env_map_torch,1,4,1003,194,1,0.0,0.0,0
293,se_env_map_clifflbtorch,1,4,1003,194,1,0.0,0.0,0
294,se_env_map_torch_riverb,1,4,1003,194,1,0.0,0.0,0
295,se_env_map_river1,1,4,1003,194,1,0.0,0.0,0
296,se_env_map_warter_lake,1,4,1003,194,1,0.0,0.0,0
297,se_env_map_tdla_water,1,4,1003,194,1,0.0,0.0,0
298,se_env_map_cave_drip,1,4,1003,194,1,0.0,0.0,0
299,se_env_map_cave_river,1,4,1003,194,1,0.0,0.0,0
300,se_env_map_seawave1,1,4,1003,194,1,0.0,0.0,0
301,se_env_map_searoar01,1,4,1003,194,1,0.0,0.0,0
302,se_env_map_seabird01,1,4,1003,194,1,0.0,0.0,0
303,se_env_map_seabird02,1,4,1003,194,1,0.0,0.0,0
304,se_env_map_smallship,1,4,1003,194,1,0.0,0.0,0
305,se_env_map_largeship,1,4,1003,194,1,0.0,0.0,0
306,se_env_map_flag1,1,4,1003,194,1,0.0,0.0,0
307,se_env_map_flag2,1,4,1003,194,1,0.0,0.0,0
308,se_env_map_town_scene1,1,4,1003,194,1,0.0,0.0,0
309,se_env_map_town_scene2,1,4,1003,194,1,0.0,0.0,0
310,se_env_horse,1,4,1003,194,1,0.0,0.0,0
311,se_env_crow,1,4,1003,194,1,0.0,0.0,0
312,se_env_chiken,1,4,1003,194,1,0.0,0.0,0
313,se_env_piyo,1,4,1003,194,1,0.0,0.0,0
314,se_env_cat,1,4,1003,194,1,0.0,0.0,0
315,se_env_goat,1,4,1003,194,1,0.0,0.0,0
316,se_env_sheep2,1,4,1003,194,1,0.0,0.0,0
317,se_env_sheep3,1,4,1003,194,1,0.0,0.0,0
318,se_env_dog,1,4,1003,194,1,0.0,0.0,0
319,se_env_cow,1,4,1003,194,1,0.0,0.0,0
320,se_env_pig,1,4,1003,194,1,0.0,0.0,0
321,se_env_map_seawave2,1,4,1003,194,1,0.0,0.0,0
322,se_env_sheep,1,4,1003,194,1,0.0,0.0,0
323,se_env_map_desertflag3,1,4,1003,194,1,0.0,0.0,0
324,se_env_map_desert_wind_panstreo,1,4,1003,194,1,0.0,0.0,0
325,se_env_TDSA_grass,1,4,1003,194,1,0.0,0.0,0
326,se_env_map_fd12_desertwind,1,4,1003,194,1,0.0,0.0,0
327,se_env_map_fd12_wood1_3,1,4,1003,194,1,0.0,0.0,0
328,se_env_map_fm12_flag3,1,4,1003,194,1,0.0,0.0,0
329,se_env_map_fm12_seawave,1,4,1003,194,1,0.0,0.0,0
330,se_env_map_torch_dm12riverb,1,4,1003,194,1,0.0,0.0,0
331,se_env_map_tclc_wood1_4,1,4,1003,194,1,0.0,0.0,0
332,se_env_map_torch_dd11,1,4,1003,194,1,0.0,0.0,0
333,se_env_map_dd12_sandfall1,1,4,1003,194,1,0.0,0.0,0
334,se_env_map_dd12_sandfall2,1,4,1003,194,1,0.0,0.0,0
335,se_env_map_tms_wood1,1,4,1003,194,1,0.0,0.0,0
336,se_env_map_desert_wind_fd11,1,4,1003,194,1,0.0,0.0,0
337,se_env_map_desert_wind_fd12,1,4,1003,194,1,0.0,0.0,0
338,se_env_bar_gaya,1,4,1003,194,1,0.0,0.0,0
339,se_env_map_town_scene3,1,4,1003,194,1,0.0,0.0,0
340,se_env_map_wind_underpass,1,4,1003,194,1,0.0,0.0,0
341,se_env_map_wind_underpass2,1,4,1003,194,1,0.0,0.0,0
342,se_env_rain1,1,4,1003,194,1,0.0,0.0,0
343,se_env_map_tmla_wind,1,4,1003,194,1,0.0,0.0,0
344,se_env_map_tmla_flag,1,4,1003,194,1,0.0,0.0,0
345,se_env_map_tmlb_torch,1,4,1003,194,1,0.0,0.0,0
346,se_env_map_tmlb_warterfountain,1,4,1003,194,1,0.0,0.0,0
347,se_env_map_tmlatwind_panstreo_0,1,4,1003,194,1,0.0,0.0,0
348,se_env_map_tmlc_wind,1,4,1003,194,1,0.0,0.0,0
349,se_env_map_tmlc_flag,1,4,1003,194,1,0.0,0.0,0
350,se_env_map_tmma_flag,1,4,1003,194,1,0.0,0.0,0
351,se_env_map_tm,1,4,1003,194,1,0.0,0.0,0
352,se_env_map_tmma_wind,1,4,1003,194,1,0.0,0.0,0
353,se_env_map_tmma_wood,1,4,1003,194,1,0.0,0.0,0
354,se_env_map_flag,1,4,1003,194,1,0.0,0.0,0
355,se_env_TDSA_chiken,1,4,1003,194,1,0.0,0.0,0
356,se_env_map_tdlawind1,1,4,1003,194,1,0.0,0.0,0
357,se_env_camel,1,4,1003,194,1,0.0,0.0,0
358,se_env_TDSA_wind,1,4,1003,194,1,0.0,0.0,0
359,se_env_TDSA_camel,1,4,1003,194,1,0.0,0.0,0
360,se_env_TDSA_piyo,1,4,1003,194,1,0.0,0.0,0
361,se_env_TDSA_lake,1,4,1003,194,1,0.0,0.0,0
362,se_event_attack_l_sword,1,5,1002,194,1,0.0,0.0,0
363,se_event_attack_s_sword,1,5,1002,194,1,0.0,0.0,0
364,se_event_bar_cheer,1,5,1002,194,1,0.0,0.0,0
365,se_event_bar_gaya,1,5,1002,194,1,0.0,0.0,0
366,se_event_cleave,1,5,1002,194,1,0.0,0.0,0
367,se_event_door_woodcl,1,5,1002,194,1,0.0,0.0,0
368,se_event_down,1,5,1002,194,1,0.0,0.0,0
369,se_event_faceslap,1,5,1002,194,1,0.0,0.0,0
370,se_event_hitsword,1,5,1002,194,1,0.0,0.0,0
371,se_event_map_door1,1,5,1002,194,1,0.0,0.0,0
372,se_event_paper,1,5,1002,194,1,0.0,0.0,0
373,se_event_swing_l_sword,1,5,1002,194,1,0.0,0.0,0
374,se_event_swing_s_sword,1,5,1002,194,1,0.0,0.0,0
375,se_event_swishing1,1,5,1002,194,1,0.0,0.0,0
376,se_event_thorns,1,5,1002,194,1,0.0,0.0,0
377,se_event_whistle,1,5,1002,194,1,0.0,0.0,0
378,se_event_whistle_1,1,5,1002,194,1,0.0,0.0,0
379,se_event_whistle_2,1,5,1002,194,1,0.0,0.0,0
380,se_event_biglaugh_1,1,5,1002,194,1,0.0,0.0,0
381,se_event_biglaugh_2,1,5,1002,194,1,0.0,0.0,0
382,se_event_biglaugh_3,1,5,1002,194,1,0.0,0.0,0
383,se_event_biglaugh_4,1,5,1002,194,1,0.0,0.0,0
384,se_event_fear,1,5,1002,194,1,0.0,0.0,0
385,se_event_runthrough,1,5,1002,194,1,0.0,0.0,0
386,se_event_rushover,1,5,1002,194,1,0.0,0.0,0
387,se_event_flyarrow,1,5,1002,194,1,0.0,0.0,0
388,se_event_bump,1,5,1002,194,1,0.0,0.0,0
389,se_event_stickarrow,1,5,1002,194,1,0.0,0.0,0
390,se_event_hitsword_high,1,5,1002,194,1,0.0,0.0,0
391,se_event_RUD_heishi,1,5,1002,194,1,0.0,0.0,0
392,se_event_RUD_kennuku,1,5,1002,194,1,0.0,0.0,0
393,se_event_whoosh_01,1,5,1002,194,1,0.0,0.0,0
394,se_event_whoosh_02,1,5,1002,194,1,0.0,0.0,0
395,se_event_attackchildren,1,5,1002,194,1,0.0,0.0,0
396,se_event_whoosh_03,1,5,1002,194,1,0.0,0.0,0
397,se_event_whoosh_04,1,5,1002,194,1,0.0,0.0,0
398,se_event_pound,1,5,1002,194,1,0.0,0.0,0
399,se_event_kira,1,5,1002,194,1,0.0,0.0,0
400,se_event_damage_zangeki,1,5,1002,194,1,0.0,0.0,0
401,se_event_bar_cheer_loop,1,5,1002,194,1,0.0,0.0,0
402,se_event_ambientbatl,1,5,1002,194,1,0.0,0.0,0
403,se_event_map_wind_panstreo,1,5,1002,194,1,0.0,0.0,0
404,se_event_okigae,1,5,1002,194,1,0.0,0.0,0
405,se_event_hitsword2,1,5,1002,194,1,0.0,0.0,0
406,se_event_fallcliff,1,5,1002,194,1,0.0,0.0,0
407,se_event_fallcliff2,1,5,1002,194,1,0.0,0.0,0
408,se_event_runthrough_r,1,5,1002,194,1,0.0,0.0,0
409,se_event_stopse,1,5,1002,194,1,0.0,0.0,0
410,se_event_stopse_pound,1,5,1002,194,1,0.0,0.0,0
411,se_event_stopse_bargaya,1,5,1002,194,1,0.0,0.0,0
412,se_event_fadeout_pound,1,5,1002,194,1,0.0,0.0,0
413,se_event_stopse_whistle1,1,5,1002,194,1,0.0,0.0,0
414,se_event_stopse_cheer,1,5,1002,194,1,0.0,0.0,0
415,se_event_fadeout_cheer,1,5,1002,194,1,0.0,0.0,0
416,se_event_rain2_3,1,5,1002,194,1,0.0,0.0,0
417,se_event_stopse_td_kensou,1,5,1002,194,1,0.0,0.0,0
418,se_event_stopse_rain,1,5,1002,194,1,0.0,0.0,0
419,se_event_fadeout_rain,1,5,1002,194,1,0.0,0.0,0
420,se_event_fadeout_gaya,1,5,1002,194,1,0.0,0.0,0
421,se_event_sand_suriyoru,1,5,1002,194,1,0.0,0.0,0
422,se_event_volumed_gaya,1,5,1002,194,1,0.0,0.0,0
423,se_event_volumeu_gaya,1,5,1002,194,1,0.0,0.0,0
424,se_event_volumed_scene3,1,5,1002,194,1,0.0,0.0,0
425,se_open_irondoor,1,8,1000,194,1,0.0,0.0,0
426,se_open_treasurebox,1,8,1000,194,1,0.0,0.0,0
427,se_open_wooddoor,1,8,1000,194,1,0.0,0.0,0
428,se_map_door1,1,8,1000,194,1,0.0,0.0,0
429,se_map_door2,1,8,1000,194,1,0.0,0.0,0
430,se_event_map_treasurebox,1,5,1002,194,1,0.0,0.0,0
431,se_char_footstep_desert_run,1,7,1000,194,1,0.0,0.0,0
432,se_char_footstep_desert_walk,1,7,1000,194,1,0.0,0.0,0
433,se_char_footstep_ground_run,1,7,1000,194,1,0.0,0.0,0
434,se_char_footstep_ground_walk,1,7,1000,194,1,0.0,0.0,0
435,se_char_footstep_rock_run,1,7,1000,194,1,0.0,0.0,0
436,se_char_footstep_rock_walk,1,7,1000,194,1,0.0,0.0,0
437,se_char_footstep_stone_run,1,7,1000,194,1,0.0,0.0,0
438,_cue_id_13,1,7,1000,194,1,0.0,0.0,0
439,se_char_footstep_wood1_run,1,7,1000,194,1,0.0,0.0,0
440,se_char_footstep_wood1_walk,1,7,1000,194,1,0.0,0.0,0
441,se_char_footstep_woodbridge_run,1,7,1000,194,1,0.0,0.0,0
442,se_char_footstep_woodbridge_walk,1,7,1000,194,1,0.0,0.0,0
443,se_char_footstep_wood2_run,1,7,1000,194,1,0.0,0.0,0
444,se_char_footstep_wood2_walk,1,7,1000,194,1,0.0,0.0,0
445,se_char_footstep_stone_walk,1,7,1000,194,1,0.0,0.0,0
446,se_menu_open,1,1,1000,194,1,0.0,0.0,0
447,se_menu_close,1,1,1000,194,1,0.0,0.0,0
448,se_menu_select,1,1,1000,194,1,0.0,0.0,0
449,se_menu_ok,1,1,1000,194,1,0.0,0.0,0
450,se_menu_cancel,1,1,1000,194,1,0.0,0.0,0
451,se_menu_unavailable,1,1,1000,194,1,0.0,0.0,0
452,se_menu_map_open,1,1,1000,194,1,0.0,0.0,0
453,se_menu_job,1,1,1000,194,1,0.0,0.0,0
454,se_menu_equip,1,1,1000,194,1,0.0,0.0,0
455,se_menu_heal,1,1,1000,194,1,0.0,0.0,0
456,se_menu_fast_travel,1,1,1000,194,1,0.0,0.0,0
457,se_menu_save,1,1,1000,194,1,0.0,0.0,0
458,se_menu_dialog,1,1,1000,194,1,0.0,0.0,0
459,se_menu_shop,1,1,1000,194,1,0.0,0.0,0
460,se_menu_buy,1,1,1000,194,1,0.0,0.0,0
461,se_system_relation_hostile,1,0,1000,194,1,0.0,0.0,0
462,se_system_relation_friendly,1,0,1000,194,1,0.0,0.0,0
463,se_system_join_party,1,0,1000,194,1,0.0,0.0,0
464,se_system_leave_party,1,0,1000,194,1,0.0,0.0,0
465,se_system_get_item,1,0,1000,194,1,0.0,0.0,0
85235,se_system_get_item2,1,0,1000,194,1,0.0,0.0,0
466,se_system_get_money,1,0,1000,194,1,0.0,0.0,0
467,se_menu_field_match,1,1,1000,194,1,0.0,0.0,0
468,se_menu_field_lure,1,1,1000,194,1,0.0,0.0,0
469,se_menu_field_success,1,1,1000,194,1,0.0,0.0,0
470,se_menu_field_fail,1,1,1000,194,1,0.0,0.0,0
471,se_system_s_update_main,1,0,1000,194,1,0.0,0.0,0
472,se_system_s_update_sub,1,0,1000,194,1,0.0,0.0,0
473,se_system_s_end_sub,1,0,1000,194,1,0.0,0.0,0
474,se_system_encounter,1,0,1000,194,1,0.0,0.0,0
475,se_system_boss_encounter,1,0,1000,194,1,0.0,0.0,0
476,se_system_menu_roll,1,0,1000,194,1,0.0,0.0,0
477,se_menu_mojiokuri,1,1,1000,194,1,0.0,0.0,0
478,se_talkballoon,1,0,1000,194,1,0.0,0.0,0
479,se_system_comerun,1,0,1000,194,1,0.0,0.0,0
480,se_menu_startok,1,1,1000,194,1,0.0,0.0,0
481,se_menu_equip_off,1,1,1000,194,1,0.0,0.0,0
482,se_system_message_put,1,0,1000,194,1,0.0,0.0,0
483,se_system_levelup,1,0,1000,194,1,0.0,0.0,0
484,se_bat_boss_enemy_ability_iatu,1,3,1001,194,1,0.0,0.0,0
485,se_bat_ability_alchemist_02,1,3,1001,194,1,0.0,0.0,0
486,se_bat_ability_alchemist_03,1,3,1001,194,1,0.0,0.0,0
487,se_bat_ability_alchemist_04,1,3,1001,194,1,0.0,0.0,0
488,se_bat_ability_alchemist_05,1,3,1001,194,1,0.0,0.0,0
489,se_bat_ability_alchemist_07,1,3,1001,194,1,0.0,0.0,0
490,se_bat_ability_alchemist_08,1,3,1001,194,1,0.0,0.0,0
491,se_bat_ability_astronomy_01,1,3,1001,194,1,0.0,0.0,0
492,se_bat_ability_astronomy_02,1,3,1001,194,1,0.0,0.0,0
493,se_bat_ability_astronomy_03,1,3,1001,194,1,0.0,0.0,0
494,se_bat_ability_astronomy_05,1,3,1001,194,1,0.0,0.0,0
495,se_bat_ability_astronomy_06,1,3,1001,194,1,0.0,0.0,0
496,se_bat_ability_astronomy_07,1,3,1001,194,1,0.0,0.0,0
497,se_bat_ability_dancer_01,1,3,1001,194,1,0.0,0.0,0
498,se_bat_ability_dancer_02,1,3,1001,194,1,0.0,0.0,0
499,se_bat_ability_dancer_03,1,3,1001,194,1,0.0,0.0,0
500,se_bat_ability_dancer_04,1,3,1001,194,1,0.0,0.0,0
501,se_bat_ability_dancer_05,1,3,1001,194,1,0.0,0.0,0
502,se_bat_ability_dancer_06,1,3,1001,194,1,0.0,0.0,0
503,se_bat_ability_dancer_07,1,3,1001,194,1,0.0,0.0,0
504,se_bat_ability_dancer_08,1,3,1001,194,1,0.0,0.0,0
505,se_bat_ability_dancer_bompunch,1,3,1001,194,1,0.0,0.0,0
506,se_bat_ability_dancer_bonusup,1,3,1001,194,1,0.0,0.0,0
507,se_bat_ability_dancer_cast,1,3,1001,194,1,0.0,0.0,0
508,se_bat_ability_dancer_failure,1,3,1001,194,1,0.0,0.0,0
509,se_bat_ability_dancer_hp01,1,3,1001,194,1,0.0,0.0,0
510,se_bat_ability_dancer_muzokusei3,1,3,1001,194,1,0.0,0.0,0
511,se_bat_ability_hunter_01,1,3,1001,194,1,0.0,0.0,0
512,se_bat_ability_hunter_02,1,3,1001,194,1,0.0,0.0,0
513,se_bat_ability_hunter_03,1,3,1001,194,1,0.0,0.0,0
514,se_bat_ability_hunter_04,1,3,1001,194,1,0.0,0.0,0
515,se_bat_ability_hunter_05,1,3,1001,194,1,0.0,0.0,0
516,se_bat_ability_hunter_06,1,3,1001,194,1,0.0,0.0,0
517,se_bat_ability_hunter_07,1,3,1001,194,1,0.0,0.0,0
518,se_bat_ability_hunter_08,1,3,1001,194,1,0.0,0.0,0
519,se_bat_ability_merchant_03,1,3,1001,194,1,0.0,0.0,0
520,se_bat_ability_merchant_04,1,3,1001,194,1,0.0,0.0,0
521,se_bat_ability_merchant_05,1,3,1001,194,1,0.0,0.0,0
522,se_bat_ability_merchant_06_01_attack,1,3,1001,194,1,0.0,0.0,0
523,se_bat_ability_merchant_06_01_heal,1,3,1001,194,1,0.0,0.0,0
524,se_bat_ability_merchant_06_02,1,3,1001,194,1,0.0,0.0,0
525,se_bat_ability_merchant_06_03_attack,1,3,1001,194,1,0.0,0.0,0
526,se_bat_ability_merchant_06_03_hatu,1,3,1001,194,1,0.0,0.0,0
527,se_bat_ability_merchant_06_04_hatu,1,3,1001,194,1,0.0,0.0,0
528,se_bat_ability_merchant_06_04_hit,1,3,1001,194,1,0.0,0.0,0
529,se_bat_ability_merchant_06_04_shot,1,3,1001,194,1,0.0,0.0,0
530,se_bat_ability_merchant_06_05,1,3,1001,194,1,0.0,0.0,0
531,se_bat_ability_merchant_08,1,3,1001,194,1,0.0,0.0,0
532,se_bat_ability_priest_01,1,3,1001,194,1,0.0,0.0,0
533,se_bat_ability_priest_02,1,3,1001,194,1,0.0,0.0,0
534,se_bat_ability_priest_04,1,3,1001,194,1,0.0,0.0,0
535,se_bat_ability_priest_06,1,3,1001,194,1,0.0,0.0,0
536,se_bat_ability_priest_07,1,3,1001,194,1,0.0,0.0,0
537,se_bat_ability_priest_08,1,3,1001,194,1,0.0,0.0,0
538,se_bat_ability_runemaster_01,1,3,1001,194,1,0.0,0.0,0
539,se_bat_ability_runemaster_02,1,3,1001,194,1,0.0,0.0,0
540,se_bat_ability_runemaster_03,1,3,1001,194,1,0.0,0.0,0
541,se_bat_ability_runemaster_04,1,3,1001,194,1,0.0,0.0,0
542,se_bat_ability_runemaster_05,1,3,1001,194,1,0.0,0.0,0
543,se_bat_ability_runemaster_06,1,3,1001,194,1,0.0,0.0,0
544,se_bat_ability_runemaster_07,1,3,1001,194,1,0.0,0.0,0
545,se_bat_ability_runemaster_08,1,3,1001,194,1,0.0,0.0,0
546,se_bat_ability_scholar_01,1,3,1001,194,1,0.0,0.0,0
547,se_bat_ability_scholar_02,1,3,1001,194,1,0.0,0.0,0
548,se_bat_ability_scholar_03,1,3,1001,194,1,0.0,0.0,0
549,se_bat_ability_scholar_04,1,3,1001,194,1,0.0,0.0,0
550,se_bat_ability_scholar_05,1,3,1001,194,1,0.0,0.0,0
551,se_bat_ability_scholar_06,1,3,1001,194,1,0.0,0.0,0
552,se_bat_ability_scholar_07,1,3,1001,194,1,0.0,0.0,0
553,se_bat_ability_scholar_08,1,3,1001,194,1,0.0,0.0,0
554,se_bat_ability_swordman_01,1,3,1001,194,1,0.0,0.0,0
555,se_bat_ability_swordman_02,1,3,1001,194,1,0.0,0.0,0
556,se_bat_ability_swordman_03,1,3,1001,194,1,0.0,0.0,0
557,se_bat_ability_swordman_04,1,3,1001,194,1,0.0,0.0,0
558,se_bat_ability_swordman_05,1,3,1001,194,1,0.0,0.0,0
559,se_bat_ability_swordman_06,1,3,1001,194,1,0.0,0.0,0
560,se_bat_ability_swordman_07,1,3,1001,194,1,0.0,0.0,0
561,se_bat_ability_swordman_08,1,3,1001,194,1,0.0,0.0,0
562,se_bat_ability_thief_01,1,3,1001,194,1,0.0,0.0,0
563,se_bat_ability_thief_02,1,3,1001,194,1,0.0,0.0,0
564,se_bat_ability_thief_03,1,3,1001,194,1,0.0,0.0,0
565,se_bat_ability_thief_04,1,3,1001,194,1,0.0,0.0,0
566,se_bat_ability_thief_05,1,3,1001,194,1,0.0,0.0,0
567,se_bat_ability_thief_06,1,3,1001,194,1,0.0,0.0,0
568,se_bat_ability_thief_07,1,3,1001,194,1,0.0,0.0,0
569,se_bat_ability_thief_08,1,3,1001,194,1,0.0,0.0,0
570,se_bat_ability_weaponmaster_01,1,3,1001,194,1,0.0,0.0,0
571,se_bat_ability_weaponmaster_02,1,3,1001,194,1,0.0,0.0,0
572,se_bat_ability_weaponmaster_03,1,3,1001,194,1,0.0,0.0,0
573,se_bat_ability_weaponmaster_04,1,3,1001,194,1,0.0,0.0,0
574,se_bat_ability_weaponmaster_05,1,3,1001,194,1,0.0,0.0,0
575,se_bat_ability_weaponmaster_07,1,3,1001,194,1,0.0,0.0,0
576,se_bat_ability_weaponmaster_08,1,3,1001,194,1,0.0,0.0,0
577,se_bat_ability_wizard_01,1,3,1001,194,1,0.0,0.0,0
578,se_bat_ability_wizard_02,1,3,1001,194,1,0.0,0.0,0
579,se_bat_ability_wizard_03,1,3,1001,194,1,0.0,0.0,0
580,se_bat_ability_wizard_04,1,3,1001,194,1,0.0,0.0,0
581,se_bat_ability_wizard_05,1,3,1001,194,1,0.0,0.0,0
582,se_bat_ability_wizard_06,1,3,1001,194,1,0.0,0.0,0
583,se_bat_ability_wizard_08,1,3,1001,194,1,0.0,0.0,0
584,se_bat_boss_enemy_ability_allsteal,1,3,1001,194,1,0.0,0.0,0
585,se_bat_boss_enemy_ability_bicvoice,1,3,1001,194,1,0.0,0.0,0
586,se_bat_boss_enemy_ability_bigslash,1,3,1001,194,1,0.0,0.0,0
587,se_bat_boss_enemy_ability_black_hit,1,3,1001,194,1,0.0,0.0,0
588,se_bat_boss_enemy_ability_black_shot,1,3,1001,194,1,0.0,0.0,0
589,se_bat_boss_enemy_ability_blackdraw,1,3,1001,194,1,0.0,0.0,0
590,se_bat_boss_enemy_ability_blackstorm,1,3,1001,194,1,0.0,0.0,0
591,se_bat_boss_enemy_ability_blackthunder,1,3,1001,194,1,0.0,0.0,0
592,se_bat_boss_enemy_ability_blue,1,3,1001,194,1,0.0,0.0,0
593,se_bat_boss_enemy_ability_bousou,1,3,1001,194,1,0.0,0.0,0
594,se_bat_boss_enemy_ability_breathpoison,1,3,1001,194,1,0.0,0.0,0
595,se_bat_boss_enemy_ability_bunmawashi,1,3,1001,194,1,0.0,0.0,0
596,se_bat_boss_enemy_ability_canon,1,3,1001,194,1,0.0,0.0,0
597,se_bat_boss_enemy_ability_chougou_bom,1,3,1001,194,1,0.0,0.0,0
598,se_bat_boss_enemy_ability_chougou_poison,1,3,1001,194,1,0.0,0.0,0
599,se_bat_boss_enemy_ability_chougou_power,1,3,1001,194,1,0.0,0.0,0
600,se_bat_boss_enemy_ability_crazy,1,3,1001,194,1,0.0,0.0,0
601,se_bat_boss_enemy_ability_crosslance,1,3,1001,194,1,0.0,0.0,0
602,se_bat_boss_enemy_ability_darkever,1,3,1001,194,1,0.0,0.0,0
603,se_bat_boss_enemy_ability_darkhand,1,3,1001,194,1,0.0,0.0,0
604,se_bat_boss_enemy_ability_darkpress,1,3,1001,194,1,0.0,0.0,0
605,se_bat_boss_enemy_ability_defenseburst,1,3,1001,194,1,0.0,0.0,0
606,se_bat_boss_enemy_ability_dragonfire,1,3,1001,194,1,0.0,0.0,0
607,se_bat_boss_enemy_ability_etude,1,3,1001,194,1,0.0,0.0,0
608,se_bat_boss_enemy_ability_eyepierce,1,3,1001,194,1,0.0,0.0,0
609,se_bat_boss_enemy_ability_eyeslash,1,3,1001,194,1,0.0,0.0,0
610,se_bat_boss_enemy_ability_faceslapping,1,3,1001,194,1,0.0,0.0,0
611,se_bat_boss_enemy_ability_firebom,1,3,1001,194,1,0.0,0.0,0
612,se_bat_boss_enemy_ability_firedragon,1,3,1001,194,1,0.0,0.0,0
613,se_bat_boss_enemy_ability_forest,1,3,1001,194,1,0.0,0.0,0
614,se_bat_boss_enemy_ability_futureclose,1,3,1001,194,1,0.0,0.0,0
615,se_bat_boss_enemy_ability_houkou,1,3,1001,194,1,0.0,0.0,0
616,se_bat_boss_enemy_ability_hukitobasu,1,3,1001,194,1,0.0,0.0,0
617,se_bat_boss_enemy_ability_hurioroshi,1,3,1001,194,1,0.0,0.0,0
618,se_bat_boss_enemy_ability_jitabata,1,3,1001,194,1,0.0,0.0,0
619,se_bat_boss_enemy_ability_jitabata_hit,1,3,1001,194,1,0.0,0.0,0
620,se_bat_boss_enemy_ability_jitabata_shot,1,3,1001,194,1,0.0,0.0,0
621,se_bat_boss_enemy_ability_kien,1,3,1001,194,1,0.0,0.0,0
622,se_bat_boss_enemy_ability_knife,1,3,1001,194,1,0.0,0.0,0
623,se_bat_boss_enemy_ability_kutihuuji,1,3,1001,194,1,0.0,0.0,0
624,se_bat_boss_enemy_ability_lancethrow_hit,1,3,1001,194,1,0.0,0.0,0
625,se_bat_boss_enemy_ability_lancethrow_hit_1shot,1,3,1001,194,1,0.0,0.0,0
626,se_bat_boss_enemy_ability_lancethrow_shot,1,3,1001,194,1,0.0,0.0,0
627,se_bat_boss_enemy_ability_lancethrow_shot_1shot,1,3,1001,194,1,0.0,0.0,0
628,se_bat_boss_enemy_ability_largeslash,1,3,1001,194,1,0.0,0.0,0
629,se_bat_boss_enemy_ability_lefthand,1,3,1001,194,1,0.0,0.0,0
630,se_bat_boss_enemy_ability_lifesteal,1,3,1001,194,1,0.0,0.0,0
631,se_bat_boss_enemy_ability_madoudan,1,3,1001,194,1,0.0,0.0,0
632,se_bat_boss_enemy_ability_magicslash,1,3,1001,194,1,0.0,0.0,0
633,se_bat_boss_enemy_ability_magicsteal,1,3,1001,194,1,0.0,0.0,0
634,se_bat_boss_enemy_ability_majicbom,1,3,1001,194,1,0.0,0.0,0
635,se_bat_boss_enemy_ability_mawasigeri,1,3,1001,194,1,0.0,0.0,0
636,se_bat_boss_enemy_ability_meatslash,1,3,1001,194,1,0.0,0.0,0
637,se_bat_boss_enemy_ability_mindmagic,1,3,1001,194,1,0.0,0.0,0
638,se_bat_boss_enemy_ability_molting,1,3,1001,194,1,0.0,0.0,0
639,se_bat_boss_enemy_ability_moneypower,1,3,1001,194,1,0.0,0.0,0
640,se_bat_boss_enemy_ability_nirennagi,1,3,1001,194,1,0.0,0.0,0
