m_id,m_Label,m_Inescapable,m_SkipResult,m_IgnoreDefeat,m_SkipBgmResult,m_Bgm,m_BgmType,m_Camera,m_Formation,m_EnemyID,m_EventIndices,m_AbortCondition,m_ForcedWinAbortCondition,m_TipsGroup,m_TipsTargets,m_ImportantFlags
1517,Forest_EnemyGroup_06_107,194,194,194,194,36,0,0,71,"[512, 512, 515, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1521,Forest_EnemyGroup_06_201,194,194,194,194,36,0,0,73,"[587, 584, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1522,Forest_EnemyGroup_06_202,194,194,194,194,36,0,0,73,"[585, 585, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1523,Forest_EnemyGroup_06_203,194,194,194,194,36,0,0,73,"[587, 587, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1524,Forest_EnemyGroup_06_204,194,194,194,194,36,0,0,71,"[587, 585, 584, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1525,Forest_EnemyGroup_06_205,194,194,194,194,36,0,0,71,"[585, 587, 587, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1526,Forest_EnemyGroup_06_206,194,194,194,194,36,0,0,71,"[587, 587, 584, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1527,Forest_EnemyGroup_06_207,194,194,194,194,36,0,0,71,"[584, 584, 587, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1601,Forest_EnemyGroup_07_001,194,194,194,194,36,0,0,73,"[25, 26, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1602,Forest_EnemyGroup_07_002,194,194,194,194,36,0,0,73,"[27, 26, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1603,Forest_EnemyGroup_07_003,194,194,194,194,36,0,0,73,"[26, 27, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1604,Forest_EnemyGroup_07_004,194,194,194,194,36,0,0,73,"[26, 26, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1605,Forest_EnemyGroup_07_005,194,194,194,194,36,0,0,71,"[25, 26, 26, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1606,Forest_EnemyGroup_07_006,194,194,194,194,36,0,0,71,"[25, 27, 27, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1607,Forest_EnemyGroup_07_007,194,194,194,194,36,0,0,71,"[27, 26, 26, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1608,Forest_EnemyGroup_07_008,194,194,194,194,109,0,0,69,"[2008, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1609,Forest_EnemyGroup_07_009,194,194,194,194,109,0,0,69,"[2009, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1611,Forest_EnemyGroup_07_101,194,194,194,194,36,0,0,73,"[516, 517, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1612,Forest_EnemyGroup_07_102,194,194,194,194,36,0,0,73,"[518, 517, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1613,Forest_EnemyGroup_07_103,194,194,194,194,36,0,0,71,"[517, 518, 516, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1614,Forest_EnemyGroup_07_104,194,194,194,194,36,0,0,71,"[517, 517, 517, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1615,Forest_EnemyGroup_07_105,194,194,194,194,36,0,0,71,"[516, 517, 517, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1616,Forest_EnemyGroup_07_106,194,194,194,194,36,0,0,71,"[516, 518, 518, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1617,Forest_EnemyGroup_07_107,194,194,194,194,36,0,0,71,"[518, 517, 517, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1621,Forest_EnemyGroup_07_201,194,194,194,194,36,0,0,71,"[588, 588, 589, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1622,Forest_EnemyGroup_07_202,194,194,194,194,36,0,0,71,"[590, 590, 589, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1623,Forest_EnemyGroup_07_203,194,194,194,194,36,0,0,71,"[589, 590, 588, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1624,Forest_EnemyGroup_07_204,194,194,194,194,36,0,0,71,"[589, 589, 589, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1625,Forest_EnemyGroup_07_205,194,194,194,194,36,0,0,71,"[588, 589, 589, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1626,Forest_EnemyGroup_07_206,194,194,194,194,36,0,0,71,"[588, 590, 590, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1627,Forest_EnemyGroup_07_207,194,194,194,194,36,0,0,71,"[590, 589, 589, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1701,Forest_EnemyGroup_08_001,194,194,194,194,36,0,0,73,"[29, 32, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1702,Forest_EnemyGroup_08_002,194,194,194,194,36,0,0,73,"[31, 32, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1703,Forest_EnemyGroup_08_003,194,194,194,194,36,0,0,73,"[32, 32, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1704,Forest_EnemyGroup_08_004,194,194,194,194,36,0,0,73,"[29, 29, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1705,Forest_EnemyGroup_08_005,194,194,194,194,36,0,0,71,"[32, 31, 31, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1706,Forest_EnemyGroup_08_006,194,194,194,194,36,0,0,71,"[29, 32, 32, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1707,Forest_EnemyGroup_08_007,194,194,194,194,36,0,0,71,"[29, 32, 31, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1708,Forest_EnemyGroup_08_008,194,194,194,194,109,0,0,69,"[2010, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1709,Forest_EnemyGroup_08_009,194,194,194,194,109,0,0,69,"[2011, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1711,Forest_EnemyGroup_08_101,194,194,194,194,36,0,0,73,"[520, 523, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1712,Forest_EnemyGroup_08_102,194,194,194,194,36,0,0,73,"[522, 523, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1713,Forest_EnemyGroup_08_103,194,194,194,194,36,0,0,71,"[523, 523, 522, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1714,Forest_EnemyGroup_08_104,194,194,194,194,36,0,0,71,"[520, 520, 522, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1715,Forest_EnemyGroup_08_105,194,194,194,194,36,0,0,71,"[523, 522, 522, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1716,Forest_EnemyGroup_08_106,194,194,194,194,36,0,0,71,"[520, 523, 523, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1717,Forest_EnemyGroup_08_107,194,194,194,194,36,0,0,71,"[520, 523, 522, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1721,Forest_EnemyGroup_08_201,194,194,194,194,36,0,0,71,"[592, 592, 595, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1722,Forest_EnemyGroup_08_202,194,194,194,194,36,0,0,71,"[595, 595, 595, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1723,Forest_EnemyGroup_08_203,194,194,194,194,36,0,0,71,"[595, 595, 594, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1724,Forest_EnemyGroup_08_204,194,194,194,194,36,0,0,71,"[592, 592, 594, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1725,Forest_EnemyGroup_08_205,194,194,194,194,36,0,0,71,"[595, 594, 594, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1726,Forest_EnemyGroup_08_206,194,194,194,194,36,0,0,71,"[592, 595, 595, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1727,Forest_EnemyGroup_08_207,194,194,194,194,36,0,0,71,"[592, 595, 594, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1801,Forest_EnemyGroup_09_001,194,194,194,194,36,0,0,72,"[33, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1802,Forest_EnemyGroup_09_002,194,194,194,194,36,0,0,72,"[34, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1803,Forest_EnemyGroup_09_003,194,194,194,194,36,0,0,73,"[35, 36, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1804,Forest_EnemyGroup_09_004,194,194,194,194,36,0,0,73,"[33, 34, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1805,Forest_EnemyGroup_09_005,194,194,194,194,36,0,0,73,"[35, 35, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1806,Forest_EnemyGroup_09_006,194,194,194,194,36,0,0,73,"[36, 36, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1807,Forest_EnemyGroup_09_007,194,194,194,194,36,0,0,71,"[33, 34, 35, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1808,Forest_EnemyGroup_09_008,194,194,194,194,36,0,0,71,"[33, 34, 36, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1809,Forest_EnemyGroup_09_009,194,194,194,194,109,0,0,72,"[2012, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
1810,Forest_EnemyGroup_09_010,194,194,194,194,109,0,0,81,"[2116, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2001,Snow_EnemyGroup_01_001,194,194,194,194,36,0,0,72,"[37, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2002,Snow_EnemyGroup_01_002,194,194,194,194,36,0,0,72,"[39, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2003,Snow_EnemyGroup_01_003,194,194,194,194,36,0,0,72,"[40, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2004,Snow_EnemyGroup_01_004,194,194,194,194,36,0,0,73,"[37, 40, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2005,Snow_EnemyGroup_01_005,194,194,194,194,36,0,0,73,"[39, 40, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2006,Snow_EnemyGroup_01_006,194,194,194,194,36,0,0,73,"[37, 37, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2007,Snow_EnemyGroup_01_007,194,194,194,194,36,0,0,73,"[39, 37, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2008,Snow_EnemyGroup_01_008,194,194,194,194,109,0,0,72,"[2013, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2009,Snow_EnemyGroup_01_009,194,194,194,194,109,0,0,72,"[2117, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2011,Snow_EnemyGroup_01_101,194,194,194,194,36,0,0,72,"[524, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2012,Snow_EnemyGroup_01_102,194,194,194,194,36,0,0,73,"[526, 526, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2013,Snow_EnemyGroup_01_103,194,194,194,194,36,0,0,73,"[527, 527, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2014,Snow_EnemyGroup_01_104,194,194,194,194,36,0,0,73,"[524, 527, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2015,Snow_EnemyGroup_01_105,194,194,194,194,36,0,0,73,"[526, 527, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2016,Snow_EnemyGroup_01_106,194,194,194,194,36,0,0,73,"[524, 524, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2017,Snow_EnemyGroup_01_107,194,194,194,194,36,0,0,73,"[526, 524, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2021,Snow_EnemyGroup_01_201,194,194,194,194,36,0,0,73,"[596, 596, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2022,Snow_EnemyGroup_01_202,194,194,194,194,36,0,0,73,"[598, 599, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2023,Snow_EnemyGroup_01_203,194,194,194,194,36,0,0,73,"[599, 598, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2024,Snow_EnemyGroup_01_204,194,194,194,194,36,0,0,71,"[596, 599, 598, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2025,Snow_EnemyGroup_01_205,194,194,194,194,36,0,0,71,"[598, 599, 599, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2026,Snow_EnemyGroup_01_206,194,194,194,194,36,0,0,71,"[596, 596, 596, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2027,Snow_EnemyGroup_01_207,194,194,194,194,36,0,0,71,"[598, 598, 599, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2101,Snow_EnemyGroup_02_001,194,194,194,194,36,0,0,72,"[42, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2102,Snow_EnemyGroup_02_002,194,194,194,194,36,0,0,72,"[44, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2103,Snow_EnemyGroup_02_003,194,194,194,194,36,0,0,72,"[43, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2104,Snow_EnemyGroup_02_004,194,194,194,194,36,0,0,73,"[42, 43, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2105,Snow_EnemyGroup_02_005,194,194,194,194,36,0,0,73,"[44, 43, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2106,Snow_EnemyGroup_02_006,194,194,194,194,36,0,0,73,"[42, 42, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2107,Snow_EnemyGroup_02_007,194,194,194,194,36,0,0,73,"[44, 42, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2108,Snow_EnemyGroup_02_008,194,194,194,194,109,0,0,72,"[2014, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2109,Snow_EnemyGroup_02_009,194,194,194,194,109,0,0,72,"[2118, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2111,Snow_EnemyGroup_02_101,194,194,194,194,36,0,0,72,"[529, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2112,Snow_EnemyGroup_02_102,194,194,194,194,36,0,0,73,"[531, 531, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2113,Snow_EnemyGroup_02_103,194,194,194,194,36,0,0,73,"[530, 530, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2114,Snow_EnemyGroup_02_104,194,194,194,194,36,0,0,73,"[529, 530, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2115,Snow_EnemyGroup_02_105,194,194,194,194,36,0,0,73,"[531, 530, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2116,Snow_EnemyGroup_02_106,194,194,194,194,36,0,0,73,"[529, 529, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2117,Snow_EnemyGroup_02_107,194,194,194,194,36,0,0,73,"[531, 529, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2121,Snow_EnemyGroup_02_201,194,194,194,194,36,0,0,73,"[601, 601, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2122,Snow_EnemyGroup_02_202,194,194,194,194,36,0,0,73,"[603, 602, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2123,Snow_EnemyGroup_02_203,194,194,194,194,36,0,0,73,"[602, 603, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2124,Snow_EnemyGroup_02_204,194,194,194,194,36,0,0,71,"[601, 602, 603, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2125,Snow_EnemyGroup_02_205,194,194,194,194,36,0,0,71,"[603, 602, 602, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
2126,Snow_EnemyGroup_02_206,194,194,194,194,36,0,0,71,"[601, 601, 601, 0, 0, 0]","[0, 0, 0, 0, 0, 0, 0, 0]",0,0,0,"[194, 194, 194, 194, 194, 194]","[194, 194, 194, 194, 194, 194]"
