m_id,m_ConditionID,m_OwnerQuest,m_OwnerQuestTask,m_OwnerUniqueChara,m_EventID,m_EnemyID,m_EnemyRaceID,m_ItemID,m_EquipID,m_JobID,m_GenderID,m_InfluenceID,m_TowerTypeID,m_EventFlagVariableID,m_ArenaID,m_EquipType,m_UtcDateTime,m_IntParam,m_StrParam
91061,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[61, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91062,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[62, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91063,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[63, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91064,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[64, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91065,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[65, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91066,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[66, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91067,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[67, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91068,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[68, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91069,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[69, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91070,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[70, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91071,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[71, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91072,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[72, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91073,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[73, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91074,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[74, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91075,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[75, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91076,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[76, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91077,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[77, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91078,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[78, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91079,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[79, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91080,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[80, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91081,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[81, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91082,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[82, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91083,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[83, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91084,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[84, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91085,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[85, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91086,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[86, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91087,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[87, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91088,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[88, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91089,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[89, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91090,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[90, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91091,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[91, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91092,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[92, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91093,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[93, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91094,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[94, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91095,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[95, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91096,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[96, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91097,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[97, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91098,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[98, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91099,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[99, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
91100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[100, 0, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92001,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 1, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92002,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 2, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92003,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 3, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92004,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 4, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92005,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 5, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92006,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 6, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92007,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 7, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92008,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 8, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92009,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 9, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92010,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 10, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92011,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 11, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92012,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 12, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92013,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 13, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92014,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 14, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92015,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 15, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92016,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 16, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92017,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 17, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92018,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 18, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92019,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 19, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92020,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 20, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92021,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 21, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92022,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 22, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92023,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 23, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 24, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92025,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 25, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92026,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 26, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92027,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 27, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92028,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 28, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92029,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 29, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92030,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 30, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92031,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 31, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92032,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 32, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92033,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 33, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92034,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 34, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92035,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 35, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92036,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 36, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92037,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 37, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92038,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 38, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92039,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 39, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92040,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 40, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92041,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 41, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92042,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 42, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92043,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 43, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92044,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 44, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92045,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 45, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92046,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 46, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92047,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 47, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92048,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 48, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92049,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 49, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92050,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 50, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92051,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 51, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92052,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 52, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92053,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 53, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92054,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 54, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92055,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 55, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92056,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 56, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92057,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 57, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92058,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 58, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92059,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 59, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92060,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 60, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92061,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 61, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92062,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 62, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92063,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 63, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92064,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 64, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92065,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 65, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92066,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 66, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92067,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 67, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92068,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 68, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92069,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 69, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92070,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 70, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92071,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 71, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92072,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 72, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92073,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 73, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92074,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 74, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92075,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 75, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92076,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 76, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92077,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 77, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92078,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 78, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92079,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 79, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92080,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 80, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92081,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 81, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92082,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 82, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92083,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 83, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92084,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 84, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92085,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 85, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92086,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 86, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92087,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 87, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92088,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 88, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92089,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 89, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92090,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 90, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92091,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 91, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92092,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 92, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92093,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 93, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92094,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 94, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92095,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 95, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92096,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 96, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92097,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 97, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92098,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 98, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92099,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 99, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
92100,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 100, 0, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93001,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 1, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93002,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 2, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93003,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 3, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93004,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 4, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93005,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 5, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93006,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 6, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93007,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 7, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93008,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 8, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93009,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 9, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93010,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 10, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93011,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 11, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93012,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 12, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93013,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 13, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93014,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 14, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93015,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 15, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93016,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 16, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93017,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 17, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93018,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 18, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93019,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 19, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93020,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 20, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93021,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 21, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93022,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 22, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93023,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 23, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93024,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 24, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93025,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 25, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93026,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 26, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93027,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 27, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93028,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 28, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93029,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 29, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
93030,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"[0, 0, 30, 0, 0, 0, 0, 0]","['', '', '', '', '', '', '', '']"
