m_id,m_CatMap,m_CatRegion,m_CatVariation,m_CatBlock,m_MapLabel,m_RegionIconTexID,m_RegionText,m_MapText,m_CameraSet,m_LightSet,m_BGM,m_FootSE,m_FootEffect,m_ReverbFlag,m_LanthanumFlag,m_RidingVehicle,m_WorldId,m_Battlemap,m_SubLevelList,m_JoinMap,m_MapPath,m_PathDataPath,m_PlayerAttachEffectTriggers,m_PlayerAttachEffectInvalidConditions,m_PlayerAttachEffectGroups
164,DB,Other,H1,A1,Map_DB_Other_H1_0004_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H1_0004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H1_0004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
503,DB,Other,H2,A1,Map_DB_Other_H2_0004_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H2_0004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H2_0004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
170,DB,Other,H1,A1,Map_DB_Other_H1_0005_A1,6252,0,0,3,3,36,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H1_0005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H1_0005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
507,DB,Other,H2,A1,Map_DB_Other_H2_0005_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_H2_0005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_H2_0005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100119,DB,Other,N0,A1,Map_DB_Other_N0_5001_A1,6252,0,0,3,3,85244,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_N0_5001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_N0_5001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100123,DB,Other,R0,A1,Map_DB_Other_R0_0005_A1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_DB_Other_R0_0005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_DB_Other_R0_0005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100153,DB,Plain,N0,H1,Map_DB_Plain_N0_0001_H1,6252,0,0,3,3,39,0,0,195,194,0,0,,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Plain/Map_DB_Plain_N0_0001_H1,/Game/Level/PathActor/V1_0_0/Plain/Map_DB_Plain_N0_0001_H1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
255,DE,Snow,N0,A1,DP_Snow_N0_1003_A1_Event,6252,0,0,1,1,0,0,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Snow/DP_Snow_N0_1003_A1_Event,/Game/Level/PathActor/V1_0_0/Snow/DP_Snow_N0_1003_A1_Event,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2014,EV,Gacha,N0,A1,Map_EV_Gacha_N0_0001_A1,6252,0,0,1,1,0,873,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Gacha_N0_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Gacha_N0_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2001,EV,Other,N0,A1,Map_EV_Other_N0_1001_A1,6252,3101,3338,7,2,19,857,0,194,194,0,0,Map_FB_Snow_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2002,EV,Other,N0,A1,Map_EV_Other_N0_1002_A1,6252,3101,3336,1,1,0,434,0,194,194,0,0,Map_FB_Snow_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2003,EV,Other,N0,A1,Map_EV_Other_N0_1003_A1,6252,3101,3337,1,1,0,860,0,194,194,0,0,Map_BB_Other_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2004,EV,Other,N0,A1,Map_EV_Other_N0_1004_A1,6252,3102,0,3,3,52,434,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2005,EV,Other,N0,A1,Map_EV_Other_N0_1005_A1,6252,3102,0,3,3,0,860,0,194,194,0,0,Map_BB_Other_N0_1002_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2006,EV,Other,N0,A1,Map_EV_Other_N0_1006_A1,6252,3107,0,3,3,0,434,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1006_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1006_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2007,EV,Other,N0,A1,Map_EV_Other_N0_1007_A1,6252,3105,0,3,3,0,432,0,194,194,0,0,Map_FB_Desert_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1007_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1007_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2008,EV,Other,N0,A1,Map_EV_Other_N0_1008_A1,6252,3108,0,3,3,0,434,0,194,194,0,0,Map_FB_Forest_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1008_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1008_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2009,EV,Other,N0,A1,Map_EV_Other_N0_1009_A1,6252,0,0,3,3,0,857,0,194,194,0,0,Map_FB_Mount_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1009_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1009_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2010,EV,Other,N0,A1,Map_EV_Other_N0_1010_A1,6252,0,0,1,1,0,0,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1010_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1010_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
20100,EV,Other,N0,A1,Map_EV_Other_N0_1011_A1,6252,0,0,1,1,0,0,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1011_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1011_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2011,EV,Other,N0,A1,Map_EV_Other_N0_1012_A1,6252,0,0,1,1,53,860,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_1012_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_1012_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2012,EV,Other,N0,A1,Map_EV_Other_N0_2001_A1,6252,3103,0,2,2,0,0,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2029,EV,Other,N0,B1,Map_EV_Other_N0_2001_B1,6252,3103,0,2,2,0,0,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2001_B1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2001_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2030,EV,Other,N0,C1,Map_EV_Other_N0_2001_C1,6252,3103,0,2,2,0,0,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2001_C1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2001_C1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2031,EV,Other,N0,D1,Map_EV_Other_N0_2001_D1,6252,3103,0,2,2,0,0,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2001_D1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2001_D1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2013,EV,Other,N0,A1,Map_EV_Other_N0_2002_A1,6252,3103,0,3,3,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2020,EV,Other,N0,A1,Map_EV_Other_N0_2003_A1,6252,3103,0,2,2,19,857,0,194,194,0,0,Map_FB_River_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2021,EV,Other,N0,A1,Map_EV_Other_N0_2004_A1,6252,0,0,1,1,34,0,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2022,EV,Other,N0,A1,Map_EV_Other_N0_2005_A1,6252,0,0,1,1,18,434,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2023,EV,Other,N0,B1,Map_EV_Other_N0_2005_B1,6252,0,0,1,1,18,434,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2005_B1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2005_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2024,EV,Other,N0,A1,Map_EV_Other_N0_2006_A1,6252,0,0,1,1,0,434,0,194,194,0,0,Map_FB_River_N0_2001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2006_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2006_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2025,EV,Other,N0,A1,Map_EV_Other_N0_2007_A1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2007_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2007_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100042,EV,Other,N0,B1,Map_EV_Other_N0_2007_B1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2007_B1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2007_B1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2026,EV,Other,N0,A1,Map_EV_Other_N0_2008_A1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2008_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2008_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2027,EV,Other,N0,A1,Map_EV_Other_N0_2009_A1,6252,0,0,2,2,0,432,0,194,194,0,0,Map_FB_Desert_N0_2001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2009_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2009_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2028,EV,Other,N0,A1,Map_EV_Other_N0_2010_A1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2010_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2010_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100025,EV,Other,N0,A1,Map_EV_Other_N0_2011_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2011_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2011_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100027,EV,Other,N0,A1,Map_EV_Other_N0_2012_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2012_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2012_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100046,EV,Other,N0,A1,Map_EV_Other_N0_2023_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2023_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2023_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100115,EV,Other,N0,A1,Map_EV_Other_N0_2029_A1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2029_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2029_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100177,EV,Other,N0,A1,Map_EV_Other_N0_2035_A1,6252,0,0,2,2,0,440,0,194,194,0,0,Map_FB_Sea_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2035_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2035_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100048,EV,Other,N0,A1,Map_EV_Other_N0_2050_A1,6252,0,0,1,1,28,432,0,195,194,0,0,Map_TB_Other_N0_2050_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2050_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2050_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100159,EV,Other,N0,A1,Map_EV_Other_N0_2028_A1,6252,0,0,1,1,0,860,0,194,194,0,0,Map_FB_Desert_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_2028_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_2028_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2015,EV,Other,N0,A1,Map_EV_Other_N0_0001_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0001_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0001_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2016,EV,Other,N0,A1,Map_EV_Other_N0_0002_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0002_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0002_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2017,EV,Other,N0,A1,Map_EV_Other_N0_0003_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0003_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0003_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2018,EV,Other,N0,A1,Map_EV_Other_N0_0004_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0004_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0004_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2019,EV,Other,N0,A1,Map_EV_Other_N0_0005_A1,6252,0,0,1,1,0,860,0,194,194,0,0,Map_FB_Cliff_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0005_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0005_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100000,EV,Other,N0,A1,Map_EV_Other_N0_0010_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Forest_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0010_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0010_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
100001,EV,Other,N0,A1,Map_EV_Other_N0_0011_A1,6252,0,0,1,1,0,440,0,194,194,0,0,Map_FB_Forest_N0_1001_A1,"['', '']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",/Game/Level/Area/V1_0_0/Other/Map_EV_Other_N0_0011_A1,/Game/Level/PathActor/V1_0_0/Other/Map_EV_Other_N0_0011_A1,"[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
